"ID","alpha","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","count_age","count_block_loop","count_block_sequence","count_break","count_correct_answer_1","count_cue_1","count_done_block","count_end_of_experiment","count_experiment","count_fixation_cross_1","count_fixation_dot_1","count_gender","count_import","count_incorrect_answer_1","count_instructions","count_keyboard_1","count_new_1_inline_script","count_new_1_logger","count_new_logger","count_new_logger_2","count_press_spacebar_study","count_study_screen","count_study_trial_sequence","count_test_screen","datetime","description","diff","disable_garbage_collection","english","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","instruct","item_rand","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","rep","response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","swahili","time_age","time_block_loop","time_block_sequence","time_break","time_correct_answer_1","time_cue_1","time_done_block","time_end_of_experiment","time_experiment","time_fixation_cross_1","time_fixation_dot_1","time_gender","time_import","time_incorrect_answer_1","time_instructions","time_keyboard_1","time_new_1_inline_script","time_new_1_logger","time_new_logger","time_new_logger_2","time_press_spacebar_study","time_study_screen","time_study_trial_sequence","time_test_screen","title","trial","uniform_coordinates","width"
"NA","NA","white","NA","legacy","legacy","legacy","0","uniform","0","0","NA","NA","NA","NA","NA","0","0","NA","NA","0","0","NA","0","NA","NA","NA","0","0","NA","NA","NA","NA","Thu Sep  4 20:52:01 2025","The main experiment item","NA","False","NA","Swahili.osexp","C:/Users/elian/Documents/Uni/MSc/Methods_ASM/SwahiliExp/cuddly-doodle","False","mono","False","18","no","black","no","","no","768","NA","NA","legacy","C:\Users\elian\Documents\Uni\MSc\Methods_ASM\SwahiliExp\cuddly-doodle\quickrun.csv","legacy","Neonatal Nightingale","4.1.0","NA","","2","legacy","1024","2","48000","-16","experiment","999","odd","NA","2557","NA","NA","NA","NA","NA","NA","NA","2550","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4175","NA","NA","NA","NA","Pilot test","NA","yes","1024"
"NA","NA","white","NA","legacy","legacy","legacy","0","uniform","0","0","NA","NA","NA","NA","NA","0","0","NA","NA","0","0","NA","0","NA","NA","NA","0","0","NA","NA","NA","NA","Thu Sep  4 20:52:01 2025","The main experiment item","NA","False","NA","Swahili.osexp","C:/Users/elian/Documents/Uni/MSc/Methods_ASM/SwahiliExp/cuddly-doodle","False","mono","False","18","no","black","no","Ok","no","768","NA","NA","legacy","C:\Users\elian\Documents\Uni\MSc\Methods_ASM\SwahiliExp\cuddly-doodle\quickrun.csv","legacy","Neonatal Nightingale","4.1.0","NA","no","2","legacy","1024","2","48000","-16","experiment","999","odd","NA","2557","NA","NA","NA","NA","NA","NA","NA","2550","NA","NA","NA","NA","NA","NA","NA","NA","NA","5729","4175","NA","NA","NA","NA","Pilot test","NA","yes","1024"
"34","abcdefghijklmnopqrstuvwxyz","0.175557575757576","white","1","legacy","legacy","legacy","0","uniform","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thu Sep  4 20:52:01 2025","The main experiment item","easy","False","grandmother","Swahili.osexp","C:/Users/elian/Documents/Uni/MSc/Methods_ASM/SwahiliExp/cuddly-doodle","2500","2","14446","False","mono","False","18","no","black","no","Ok","no","768","0","7","space","legacy","3252","0","0","C:\Users\elian\Documents\Uni\MSc\Methods_ASM\SwahiliExp\cuddly-doodle\quickrun.csv","legacy","Neonatal Nightingale","4.1.0","0","0","grandmother","2317","2","426.51197949215845","legacy","1024","2","48000","-16","experiment","999","odd","bibi","13446","2557","10359","10699","NA","17698","14444","NA","NA","2550","13448","10702","NA","7173","NA","5763","14444","10701","20198","5729","4175","11129","11129","10701","NA","17696","Pilot test","1","yes","1024"
"50","abcdefghijklmnopqrstuvwxyz","0.315827272727273","white","1","legacy","legacy","legacy","0","uniform","0","0","1","1","1","1","1","0","0","1","1","0","0","1","0","1","1","1","0","0","1","1","1","1","Thu Sep  4 20:52:01 2025","The main experiment item","difficult","False","society","Swahili.osexp","C:/Users/elian/Documents/Uni/MSc/Methods_ASM/SwahiliExp/cuddly-doodle","2500","459","23644","False","mono","False","18","no","black","no","Ok","no","768","0","16","space","legacy","1379","1","1","C:\Users\elian\Documents\Uni\MSc\Methods_ASM\SwahiliExp\cuddly-doodle\quickrun.csv","legacy","Neonatal Nightingale","4.1.0","0","0","society","588","2","915.9019026092592","legacy","1024","2","48000","-16","experiment","999","odd","chama","22187","2557","10359","20682","NA","24567","23185","NA","NA","2550","22189","20683","NA","7173","NA","5763","23185","20682","27067","5729","4175","21599","21599","20682","NA","24564","Pilot test","2","yes","1024"
