"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
1,2,1,"adhama","honor",0.225168181818182,"33","easy",41,0
12,2,1,"kijana","boy",0.353060606060606,"64","difficult",42,0
7,2,1,"skati","skirt",0.167559090909091,"37","easy",43,0
11,2,1,"askari","police",0.347927272727273,"9","difficult",44,0
13,2,1,"chunga","pot",0.369626865671642,"36","difficult",45,0
4,2,1,"dhoruba","storm",0.216794029850746,"63","easy",46,0
9,2,1,"kamba","rope",0.355907575757576,"62","difficult",47,0
6,2,1,"bibi","grandmother",0.175557575757576,"34","easy",48,0
2,3,1,"ufu","death",0.170078787878788,"75","easy",49,0
1,3,1,"adhama","honor",0.225168181818182,"33","easy",50,0
14,3,1,"kitanda","bed",0.368722388059701,"69","difficult",51,0
15,3,1,"kichwa","head",0.3271421875,"46","difficult",52,0
8,3,1,"lango","door",0.219891044776119,"45","easy",53,0
3,3,1,"tofaa","apple",0.200788059701493,"67","easy",54,0
13,3,1,"chunga","pot",0.369626865671642,"36","difficult",55,0
9,3,1,"kamba","rope",0.355907575757576,"62","difficult",56,0
16,3,1,"karamu","party",0.344718181818182,"32","difficult",57,0
5,3,1,"basi","bus",0.209593846153846,"57","easy",58,0
12,3,1,"kijana","boy",0.353060606060606,"64","difficult",59,0
6,3,1,"bibi","grandmother",0.175557575757576,"34","easy",60,0
7,3,1,"skati","skirt",0.167559090909091,"37","easy",61,0
10,3,1,"chama","society",0.315827272727273,"50","difficult",62,0
4,3,1,"dhoruba","storm",0.216794029850746,"63","easy",63,0
11,3,1,"askari","police",0.347927272727273,"9","difficult",64,0
8,4,1,"lango","door",0.219891044776119,"45","easy",65,0
16,4,1,"karamu","party",0.344718181818182,"32","difficult",66,0
2,4,1,"ufu","death",0.170078787878788,"75","easy",67,0
3,4,1,"tofaa","apple",0.200788059701493,"67","easy",68,0
1,4,1,"adhama","honor",0.225168181818182,"33","easy",69,0
12,4,1,"kijana","boy",0.353060606060606,"64","difficult",70,0
9,4,1,"kamba","rope",0.355907575757576,"62","difficult",71,0
7,4,1,"skati","skirt",0.167559090909091,"37","easy",72,0
11,4,1,"askari","police",0.347927272727273,"9","difficult",73,0
6,4,1,"bibi","grandmother",0.175557575757576,"34","easy",74,0
10,4,1,"chama","society",0.315827272727273,"50","difficult",75,0
13,4,1,"chunga","pot",0.369626865671642,"36","difficult",76,0
15,4,1,"kichwa","head",0.3271421875,"46","difficult",77,0
14,4,1,"kitanda","bed",0.368722388059701,"69","difficult",78,0
4,4,1,"dhoruba","storm",0.216794029850746,"63","easy",79,0
5,4,1,"basi","bus",0.209593846153846,"57","easy",80,0
16,5,1,"karamu","party",0.344718181818182,"32","difficult",81,0
3,5,1,"tofaa","apple",0.200788059701493,"67","easy",82,0
7,5,1,"skati","skirt",0.167559090909091,"37","easy",83,0
2,5,1,"ufu","death",0.170078787878788,"75","easy",84,0
12,5,1,"kijana","boy",0.353060606060606,"64","difficult",85,0
5,5,1,"basi","bus",0.209593846153846,"57","easy",86,0
11,5,1,"askari","police",0.347927272727273,"9","difficult",87,0
13,5,1,"chunga","pot",0.369626865671642,"36","difficult",88,0
15,5,1,"kichwa","head",0.3271421875,"46","difficult",89,0
14,5,1,"kitanda","bed",0.368722388059701,"69","difficult",90,0
8,5,1,"lango","door",0.219891044776119,"45","easy",91,0
6,5,1,"bibi","grandmother",0.175557575757576,"34","easy",92,0
10,5,1,"chama","society",0.315827272727273,"50","difficult",93,0
1,5,1,"adhama","honor",0.225168181818182,"33","easy",94,0
9,5,1,"kamba","rope",0.355907575757576,"62","difficult",95,0
4,5,1,"dhoruba","storm",0.216794029850746,"63","easy",96,1
29,0,2,"samaki","fish",0.294386567164179,"3","difficult",97,0
19,0,2,"siri","secret",0.191309230769231,"49","easy",98,0
30,0,2,"afisi","office",0.34374,"5","difficult",99,0
17,0,2,"kuku","chicken",0.183198461538461,"11","easy",100,0
25,0,2,"duka","shop",0.294655384615385,"24","difficult",101,0
23,0,2,"baskeli","bike",0.214457575757576,"20","easy",102,0
24,0,2,"anga","sky",0.222377272727273,"27","easy",103,0
20,0,2,"baba","father",0.157121212121212,"59","easy",104,0
21,0,2,"pombe","beer",0.178725757575757,"2","easy",105,0
18,0,2,"saduku","box",0.212204615384615,"73","easy",106,0
31,0,2,"likizo","holays",0.307474242424242,"17","difficult",107,0
28,0,2,"duara","wheel",0.287497014925373,"19","difficult",108,0
22,0,2,"maji","ice",0.223059090909091,"72","easy",109,0
27,0,2,"ajabu","wonder",0.315165151515151,"52","difficult",110,0
26,0,2,"maslahi","interest",0.305624242424242,"56","difficult",111,0
32,0,2,"tabibu","doctor",0.275992424242424,"35","difficult",112,0
18,1,2,"saduku","box",0.212204615384615,"73","easy",113,0
20,1,2,"baba","father",0.157121212121212,"59","easy",114,0
21,1,2,"pombe","beer",0.178725757575757,"2","easy",115,0
24,1,2,"anga","sky",0.222377272727273,"27","easy",116,0
17,1,2,"kuku","chicken",0.183198461538461,"11","easy",117,0
29,1,2,"samaki","fish",0.294386567164179,"3","difficult",118,0
22,1,2,"maji","ice",0.223059090909091,"72","easy",119,0
30,1,2,"afisi","office",0.34374,"5","difficult",120,0
26,1,2,"maslahi","interest",0.305624242424242,"56","difficult",121,0
19,1,2,"siri","secret",0.191309230769231,"49","easy",122,0
23,1,2,"baskeli","bike",0.214457575757576,"20","easy",123,0
28,1,2,"duara","wheel",0.287497014925373,"19","difficult",124,0
27,1,2,"ajabu","wonder",0.315165151515151,"52","difficult",125,0
31,1,2,"likizo","holays",0.307474242424242,"17","difficult",126,0
25,1,2,"duka","shop",0.294655384615385,"24","difficult",127,0
32,1,2,"tabibu","doctor",0.275992424242424,"35","difficult",128,0
20,2,2,"baba","father",0.157121212121212,"59","easy",129,0
26,2,2,"maslahi","interest",0.305624242424242,"56","difficult",130,0
21,2,2,"pombe","beer",0.178725757575757,"2","easy",131,0
22,2,2,"maji","ice",0.223059090909091,"72","easy",132,0
30,2,2,"afisi","office",0.34374,"5","difficult",133,0
29,2,2,"samaki","fish",0.294386567164179,"3","difficult",134,0
19,2,2,"siri","secret",0.191309230769231,"49","easy",135,0
27,2,2,"ajabu","wonder",0.315165151515151,"52","difficult",136,0
31,2,2,"likizo","holays",0.307474242424242,"17","difficult",137,0
17,2,2,"kuku","chicken",0.183198461538461,"11","easy",138,0
24,2,2,"anga","sky",0.222377272727273,"27","easy",139,0
18,2,2,"saduku","box",0.212204615384615,"73","easy",140,0
23,2,2,"baskeli","bike",0.214457575757576,"20","easy",141,0
28,2,2,"duara","wheel",0.287497014925373,"19","difficult",142,0
25,2,2,"duka","shop",0.294655384615385,"24","difficult",143,0
32,2,2,"tabibu","doctor",0.275992424242424,"35","difficult",144,0
27,3,2,"ajabu","wonder",0.315165151515151,"52","difficult",145,0
17,3,2,"kuku","chicken",0.183198461538461,"11","easy",146,0
22,3,2,"maji","ice",0.223059090909091,"72","easy",147,0
30,3,2,"afisi","office",0.34374,"5","difficult",148,0
20,3,2,"baba","father",0.157121212121212,"59","easy",149,0
23,3,2,"baskeli","bike",0.214457575757576,"20","easy",150,0
29,3,2,"samaki","fish",0.294386567164179,"3","difficult",151,0
21,3,2,"pombe","beer",0.178725757575757,"2","easy",152,0
31,3,2,"likizo","holays",0.307474242424242,"17","difficult",153,0
28,3,2,"duara","wheel",0.287497014925373,"19","difficult",154,0
25,3,2,"duka","shop",0.294655384615385,"24","difficult",155,0
32,3,2,"tabibu","doctor",0.275992424242424,"35","difficult",156,0
26,3,2,"maslahi","interest",0.305624242424242,"56","difficult",157,0
24,3,2,"anga","sky",0.222377272727273,"27","easy",158,0
18,3,2,"saduku","box",0.212204615384615,"73","easy",159,0
19,3,2,"siri","secret",0.191309230769231,"49","easy",160,0
31,4,2,"likizo","holays",0.307474242424242,"17","difficult",161,0
21,4,2,"pombe","beer",0.178725757575757,"2","easy",162,0
20,4,2,"baba","father",0.157121212121212,"59","easy",163,0
29,4,2,"samaki","fish",0.294386567164179,"3","difficult",164,0
30,4,2,"afisi","office",0.34374,"5","difficult",165,0
32,4,2,"tabibu","doctor",0.275992424242424,"35","difficult",166,0
18,4,2,"saduku","box",0.212204615384615,"73","easy",167,0
19,4,2,"siri","secret",0.191309230769231,"49","easy",168,0
26,4,2,"maslahi","interest",0.305624242424242,"56","difficult",169,0
25,4,2,"duka","shop",0.294655384615385,"24","difficult",170,0
22,4,2,"maji","ice",0.223059090909091,"72","easy",171,0
27,4,2,"ajabu","wonder",0.315165151515151,"52","difficult",172,0
17,4,2,"kuku","chicken",0.183198461538461,"11","easy",173,0
28,4,2,"duara","wheel",0.287497014925373,"19","difficult",174,0
24,4,2,"anga","sky",0.222377272727273,"27","easy",175,0
23,4,2,"baskeli","bike",0.214457575757576,"20","easy",176,0
31,5,2,"likizo","holays",0.307474242424242,"17","difficult",177,0
30,5,2,"afisi","office",0.34374,"5","difficult",178,0
32,5,2,"tabibu","doctor",0.275992424242424,"35","difficult",179,0
21,5,2,"pombe","beer",0.178725757575757,"2","easy",180,0
26,5,2,"maslahi","interest",0.305624242424242,"56","difficult",181,0
19,5,2,"siri","secret",0.191309230769231,"49","easy",182,0
27,5,2,"ajabu","wonder",0.315165151515151,"52","difficult",183,0
20,5,2,"baba","father",0.157121212121212,"59","easy",184,0
25,5,2,"duka","shop",0.294655384615385,"24","difficult",185,0
18,5,2,"saduku","box",0.212204615384615,"73","easy",186,0
17,5,2,"kuku","chicken",0.183198461538461,"11","easy",187,0
28,5,2,"duara","wheel",0.287497014925373,"19","difficult",188,0
24,5,2,"anga","sky",0.222377272727273,"27","easy",189,0
23,5,2,"baskeli","bike",0.214457575757576,"20","easy",190,0
29,5,2,"samaki","fish",0.294386567164179,"3","difficult",191,0
22,5,2,"maji","ice",0.223059090909091,"72","easy",192,1
33,0,3,"jicho","eye",0.210024615384615,"7","easy",193,0
38,0,3,"roho","soul",0.199686567164179,"44","easy",194,0
40,0,3,"kiti","chair",0.222518181818182,"68","easy",195,0
35,0,3,"limau","lemon",0.158680303030303,"61","easy",196,0
36,0,3,"degaga","glasses",0.207071212121212,"54","easy",197,0
46,0,3,"chanjo","scissors",0.351680597014926,"26","difficult",198,0
37,0,3,"bustani","garden",0.207198461538461,"48","easy",199,0
47,0,3,"tumaini","hope",0.302354545454546,"53","difficult",200,0
48,0,3,"tunda","fruit",0.287647692307692,"22","difficult",201,0
43,0,3,"kanisa","church",0.399588059701493,"51","difficult",202,0
34,0,3,"mbwa","dog",0.18435303030303,"29","easy",203,0
45,0,3,"barua","letter",0.319181818181818,"31","difficult",204,0
39,0,3,"lugha","language",0.211571212121212,"25","easy",205,0
44,0,3,"fasihi","book",0.386646268656716,"12","difficult",206,0
41,0,3,"wimbo","song",0.307741538461538,"13","difficult",207,0
42,0,3,"sauti","voice",0.3337796875,"14","difficult",208,0
47,1,3,"tumaini","hope",0.302354545454546,"53","difficult",209,0
37,1,3,"bustani","garden",0.207198461538461,"48","easy",210,0
33,1,3,"jicho","eye",0.210024615384615,"7","easy",211,0
35,1,3,"limau","lemon",0.158680303030303,"61","easy",212,0
36,1,3,"degaga","glasses",0.207071212121212,"54","easy",213,0
38,1,3,"roho","soul",0.199686567164179,"44","easy",214,0
41,1,3,"wimbo","song",0.307741538461538,"13","difficult",215,0
42,1,3,"sauti","voice",0.3337796875,"14","difficult",216,0
46,1,3,"chanjo","scissors",0.351680597014926,"26","difficult",217,0
48,1,3,"tunda","fruit",0.287647692307692,"22","difficult",218,0
43,1,3,"kanisa","church",0.399588059701493,"51","difficult",219,0
45,1,3,"barua","letter",0.319181818181818,"31","difficult",220,0
34,1,3,"mbwa","dog",0.18435303030303,"29","easy",221,0
44,1,3,"fasihi","book",0.386646268656716,"12","difficult",222,0
39,1,3,"lugha","language",0.211571212121212,"25","easy",223,0
40,1,3,"kiti","chair",0.222518181818182,"68","easy",224,0
48,2,3,"tunda","fruit",0.287647692307692,"22","difficult",225,0
36,2,3,"degaga","glasses",0.207071212121212,"54","easy",226,0
33,2,3,"jicho","eye",0.210024615384615,"7","easy",227,0
46,2,3,"chanjo","scissors",0.351680597014926,"26","difficult",228,0
42,2,3,"sauti","voice",0.3337796875,"14","difficult",229,0
34,2,3,"mbwa","dog",0.18435303030303,"29","easy",230,0
40,2,3,"kiti","chair",0.222518181818182,"68","easy",231,0
41,2,3,"wimbo","song",0.307741538461538,"13","difficult",232,0
39,2,3,"lugha","language",0.211571212121212,"25","easy",233,0
37,2,3,"bustani","garden",0.207198461538461,"48","easy",234,0
43,2,3,"kanisa","church",0.399588059701493,"51","difficult",235,0
38,2,3,"roho","soul",0.199686567164179,"44","easy",236,0
45,2,3,"barua","letter",0.319181818181818,"31","difficult",237,0
44,2,3,"fasihi","book",0.386646268656716,"12","difficult",238,0
35,2,3,"limau","lemon",0.158680303030303,"61","easy",239,0
47,2,3,"tumaini","hope",0.302354545454546,"53","difficult",240,0
40,3,3,"kiti","chair",0.222518181818182,"68","easy",241,0
37,3,3,"bustani","garden",0.207198461538461,"48","easy",242,0
42,3,3,"sauti","voice",0.3337796875,"14","difficult",243,0
39,3,3,"lugha","language",0.211571212121212,"25","easy",244,0
46,3,3,"chanjo","scissors",0.351680597014926,"26","difficult",245,0
36,3,3,"degaga","glasses",0.207071212121212,"54","easy",246,0
35,3,3,"limau","lemon",0.158680303030303,"61","easy",247,0
41,3,3,"wimbo","song",0.307741538461538,"13","difficult",248,0
47,3,3,"tumaini","hope",0.302354545454546,"53","difficult",249,0
44,3,3,"fasihi","book",0.386646268656716,"12","difficult",250,0
38,3,3,"roho","soul",0.199686567164179,"44","easy",251,0
33,3,3,"jicho","eye",0.210024615384615,"7","easy",252,0
45,3,3,"barua","letter",0.319181818181818,"31","difficult",253,0
34,3,3,"mbwa","dog",0.18435303030303,"29","easy",254,0
43,3,3,"kanisa","church",0.399588059701493,"51","difficult",255,0
48,3,3,"tunda","fruit",0.287647692307692,"22","difficult",256,0
40,4,3,"kiti","chair",0.222518181818182,"68","easy",257,0
47,4,3,"tumaini","hope",0.302354545454546,"53","difficult",258,0
35,4,3,"limau","lemon",0.158680303030303,"61","easy",259,0
36,4,3,"degaga","glasses",0.207071212121212,"54","easy",260,0
44,4,3,"fasihi","book",0.386646268656716,"12","difficult",261,0
43,4,3,"kanisa","church",0.399588059701493,"51","difficult",262,0
46,4,3,"chanjo","scissors",0.351680597014926,"26","difficult",263,0
42,4,3,"sauti","voice",0.3337796875,"14","difficult",264,0
39,4,3,"lugha","language",0.211571212121212,"25","easy",265,0
37,4,3,"bustani","garden",0.207198461538461,"48","easy",266,0
34,4,3,"mbwa","dog",0.18435303030303,"29","easy",267,0
48,4,3,"tunda","fruit",0.287647692307692,"22","difficult",268,0
45,4,3,"barua","letter",0.319181818181818,"31","difficult",269,0
41,4,3,"wimbo","song",0.307741538461538,"13","difficult",270,0
33,4,3,"jicho","eye",0.210024615384615,"7","easy",271,0
38,4,3,"roho","soul",0.199686567164179,"44","easy",272,0
39,5,3,"lugha","language",0.211571212121212,"25","easy",273,0
37,5,3,"bustani","garden",0.207198461538461,"48","easy",274,0
43,5,3,"kanisa","church",0.399588059701493,"51","difficult",275,0
46,5,3,"chanjo","scissors",0.351680597014926,"26","difficult",276,0
40,5,3,"kiti","chair",0.222518181818182,"68","easy",277,0
36,5,3,"degaga","glasses",0.207071212121212,"54","easy",278,0
35,5,3,"limau","lemon",0.158680303030303,"61","easy",279,0
42,5,3,"sauti","voice",0.3337796875,"14","difficult",280,0
41,5,3,"wimbo","song",0.307741538461538,"13","difficult",281,0
48,5,3,"tunda","fruit",0.287647692307692,"22","difficult",282,0
47,5,3,"tumaini","hope",0.302354545454546,"53","difficult",283,0
34,5,3,"mbwa","dog",0.18435303030303,"29","easy",284,0
33,5,3,"jicho","eye",0.210024615384615,"7","easy",285,0
38,5,3,"roho","soul",0.199686567164179,"44","easy",286,0
44,5,3,"fasihi","book",0.386646268656716,"12","difficult",287,0
45,5,3,"barua","letter",0.319181818181818,"31","difficult",288,0
