"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
11,0,1,"chunga","pot",0.369626865671642,"36","difficult",1,0
8,0,1,"kiti","chair",0.222518181818182,"68","easy",2,0
7,0,1,"basi","bus",0.209593846153846,"57","easy",3,0
13,0,1,"maslahi","interest",0.305624242424242,"56","difficult",4,0
14,0,1,"duka","shop",0.294655384615385,"24","difficult",5,0
12,0,1,"samaki","fish",0.294386567164179,"3","difficult",6,0
3,0,1,"ufu","death",0.170078787878788,"75","easy",7,0
4,0,1,"bustani","garden",0.207198461538461,"48","easy",8,0
5,0,1,"jicho","eye",0.210024615384615,"7","easy",9,0
10,0,1,"kijana","boy",0.353060606060606,"64","difficult",10,0
16,0,1,"kichwa","head",0.3271421875,"46","difficult",11,0
6,0,1,"lango","door",0.219891044776119,"45","easy",12,0
9,0,1,"wimbo","song",0.307741538461538,"13","difficult",13,0
15,0,1,"chanjo","scissors",0.351680597014926,"26","difficult",14,0
1,0,1,"tofaa","apple",0.200788059701493,"67","easy",15,0
2,0,1,"maji","ice",0.223059090909091,"72","easy",16,0
14,1,1,"duka","shop",0.294655384615385,"24","difficult",17,0
10,1,1,"kijana","boy",0.353060606060606,"64","difficult",18,0
8,1,1,"kiti","chair",0.222518181818182,"68","easy",19,0
3,1,1,"ufu","death",0.170078787878788,"75","easy",20,0
7,1,1,"basi","bus",0.209593846153846,"57","easy",21,0
4,1,1,"bustani","garden",0.207198461538461,"48","easy",22,0
2,1,1,"maji","ice",0.223059090909091,"72","easy",23,0
11,1,1,"chunga","pot",0.369626865671642,"36","difficult",24,0
13,1,1,"maslahi","interest",0.305624242424242,"56","difficult",25,0
5,1,1,"jicho","eye",0.210024615384615,"7","easy",26,0
16,1,1,"kichwa","head",0.3271421875,"46","difficult",27,0
12,1,1,"samaki","fish",0.294386567164179,"3","difficult",28,0
9,1,1,"wimbo","song",0.307741538461538,"13","difficult",29,0
1,1,1,"tofaa","apple",0.200788059701493,"67","easy",30,0
6,1,1,"lango","door",0.219891044776119,"45","easy",31,0
15,1,1,"chanjo","scissors",0.351680597014926,"26","difficult",32,0
5,2,1,"jicho","eye",0.210024615384615,"7","easy",33,0
8,2,1,"kiti","chair",0.222518181818182,"68","easy",34,0
13,2,1,"maslahi","interest",0.305624242424242,"56","difficult",35,0
7,2,1,"basi","bus",0.209593846153846,"57","easy",36,0
10,2,1,"kijana","boy",0.353060606060606,"64","difficult",37,0
11,2,1,"chunga","pot",0.369626865671642,"36","difficult",38,0
1,2,1,"tofaa","apple",0.200788059701493,"67","easy",39,0
15,2,1,"chanjo","scissors",0.351680597014926,"26","difficult",40,0
3,2,1,"ufu","death",0.170078787878788,"75","easy",41,0
14,2,1,"duka","shop",0.294655384615385,"24","difficult",42,0
4,2,1,"bustani","garden",0.207198461538461,"48","easy",43,0
6,2,1,"lango","door",0.219891044776119,"45","easy",44,0
9,2,1,"wimbo","song",0.307741538461538,"13","difficult",45,0
2,2,1,"maji","ice",0.223059090909091,"72","easy",46,0
12,2,1,"samaki","fish",0.294386567164179,"3","difficult",47,0
16,2,1,"kichwa","head",0.3271421875,"46","difficult",48,0
7,3,1,"basi","bus",0.209593846153846,"57","easy",49,0
13,3,1,"maslahi","interest",0.305624242424242,"56","difficult",50,0
1,3,1,"tofaa","apple",0.200788059701493,"67","easy",51,0
10,3,1,"kijana","boy",0.353060606060606,"64","difficult",52,0
5,3,1,"jicho","eye",0.210024615384615,"7","easy",53,0
3,3,1,"ufu","death",0.170078787878788,"75","easy",54,0
6,3,1,"lango","door",0.219891044776119,"45","easy",55,0
4,3,1,"bustani","garden",0.207198461538461,"48","easy",56,0
11,3,1,"chunga","pot",0.369626865671642,"36","difficult",57,0
16,3,1,"kichwa","head",0.3271421875,"46","difficult",58,0
15,3,1,"chanjo","scissors",0.351680597014926,"26","difficult",59,0
12,3,1,"samaki","fish",0.294386567164179,"3","difficult",60,0
14,3,1,"duka","shop",0.294655384615385,"24","difficult",61,0
2,3,1,"maji","ice",0.223059090909091,"72","easy",62,0
9,3,1,"wimbo","song",0.307741538461538,"13","difficult",63,0
8,3,1,"kiti","chair",0.222518181818182,"68","easy",64,0
1,4,1,"tofaa","apple",0.200788059701493,"67","easy",65,0
6,4,1,"lango","door",0.219891044776119,"45","easy",66,0
4,4,1,"bustani","garden",0.207198461538461,"48","easy",67,0
7,4,1,"basi","bus",0.209593846153846,"57","easy",68,0
3,4,1,"ufu","death",0.170078787878788,"75","easy",69,0
11,4,1,"chunga","pot",0.369626865671642,"36","difficult",70,0
13,4,1,"maslahi","interest",0.305624242424242,"56","difficult",71,0
16,4,1,"kichwa","head",0.3271421875,"46","difficult",72,0
12,4,1,"samaki","fish",0.294386567164179,"3","difficult",73,0
10,4,1,"kijana","boy",0.353060606060606,"64","difficult",74,0
8,4,1,"kiti","chair",0.222518181818182,"68","easy",75,0
15,4,1,"chanjo","scissors",0.351680597014926,"26","difficult",76,0
5,4,1,"jicho","eye",0.210024615384615,"7","easy",77,0
9,4,1,"wimbo","song",0.307741538461538,"13","difficult",78,0
14,4,1,"duka","shop",0.294655384615385,"24","difficult",79,0
2,4,1,"maji","ice",0.223059090909091,"72","easy",80,0
7,5,1,"basi","bus",0.209593846153846,"57","easy",81,0
12,5,1,"samaki","fish",0.294386567164179,"3","difficult",82,0
4,5,1,"bustani","garden",0.207198461538461,"48","easy",83,0
10,5,1,"kijana","boy",0.353060606060606,"64","difficult",84,0
13,5,1,"maslahi","interest",0.305624242424242,"56","difficult",85,0
6,5,1,"lango","door",0.219891044776119,"45","easy",86,0
15,5,1,"chanjo","scissors",0.351680597014926,"26","difficult",87,0
14,5,1,"duka","shop",0.294655384615385,"24","difficult",88,0
16,5,1,"kichwa","head",0.3271421875,"46","difficult",89,0
11,5,1,"chunga","pot",0.369626865671642,"36","difficult",90,0
1,5,1,"tofaa","apple",0.200788059701493,"67","easy",91,0
9,5,1,"wimbo","song",0.307741538461538,"13","difficult",92,0
3,5,1,"ufu","death",0.170078787878788,"75","easy",93,0
5,5,1,"jicho","eye",0.210024615384615,"7","easy",94,0
2,5,1,"maji","ice",0.223059090909091,"72","easy",95,0
