"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
9,0,1,"kijana","boy",0.353060606060606,"64","difficult",1,0
3,0,1,"jicho","eye",0.210024615384615,"7","easy",2,0
6,0,1,"adhama","honor",0.225168181818182,"33","easy",3,0
4,0,1,"roho","soul",0.199686567164179,"44","easy",4,0
13,0,1,"chama","society",0.315827272727273,"50","difficult",5,0
7,0,1,"bustani","garden",0.207198461538461,"48","easy",6,0
15,0,1,"afisi","office",0.34374,"5","difficult",7,0
2,0,1,"siri","secret",0.191309230769231,"49","easy",8,0
11,0,1,"duara","wheel",0.287497014925373,"19","difficult",9,0
16,0,1,"chanjo","scissors",0.351680597014926,"26","difficult",10,0
12,0,1,"samaki","fish",0.294386567164179,"3","difficult",11,0
14,0,1,"wimbo","song",0.307741538461538,"13","difficult",12,0
1,0,1,"mbwa","dog",0.18435303030303,"29","easy",13,0
5,0,1,"baskeli","bike",0.214457575757576,"20","easy",14,0
8,0,1,"skati","skirt",0.167559090909091,"37","easy",15,0
10,0,1,"tunda","fruit",0.287647692307692,"22","difficult",16,0
9,1,1,"kijana","boy",0.353060606060606,"64","difficult",17,0
7,1,1,"bustani","garden",0.207198461538461,"48","easy",18,0
2,1,1,"siri","secret",0.191309230769231,"49","easy",19,0
16,1,1,"chanjo","scissors",0.351680597014926,"26","difficult",20,0
13,1,1,"chama","society",0.315827272727273,"50","difficult",21,0
4,1,1,"roho","soul",0.199686567164179,"44","easy",22,0
8,1,1,"skati","skirt",0.167559090909091,"37","easy",23,0
6,1,1,"adhama","honor",0.225168181818182,"33","easy",24,0
3,1,1,"jicho","eye",0.210024615384615,"7","easy",25,0
12,1,1,"samaki","fish",0.294386567164179,"3","difficult",26,0
11,1,1,"duara","wheel",0.287497014925373,"19","difficult",27,0
10,1,1,"tunda","fruit",0.287647692307692,"22","difficult",28,0
14,1,1,"wimbo","song",0.307741538461538,"13","difficult",29,0
1,1,1,"mbwa","dog",0.18435303030303,"29","easy",30,0
15,1,1,"afisi","office",0.34374,"5","difficult",31,0
5,1,1,"baskeli","bike",0.214457575757576,"20","easy",32,0
12,2,1,"samaki","fish",0.294386567164179,"3","difficult",33,0
16,2,1,"chanjo","scissors",0.351680597014926,"26","difficult",34,0
7,2,1,"bustani","garden",0.207198461538461,"48","easy",35,0
2,2,1,"siri","secret",0.191309230769231,"49","easy",36,0
6,2,1,"adhama","honor",0.225168181818182,"33","easy",37,0
10,2,1,"tunda","fruit",0.287647692307692,"22","difficult",38,0
11,2,1,"duara","wheel",0.287497014925373,"19","difficult",39,0
15,2,1,"afisi","office",0.34374,"5","difficult",40,0
14,2,1,"wimbo","song",0.307741538461538,"13","difficult",41,0
8,2,1,"skati","skirt",0.167559090909091,"37","easy",42,0
4,2,1,"roho","soul",0.199686567164179,"44","easy",43,0
13,2,1,"chama","society",0.315827272727273,"50","difficult",44,0
