"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
2,0,1,"mbwa","dog",0.18435303030303,"29","easy",1,0
16,0,1,"chanjo","scissors",0.351680597014926,"26","difficult",2,0
11,0,1,"duara","wheel",0.287497014925373,"19","difficult",3,0
9,0,1,"kijana","boy",0.353060606060606,"64","difficult",4,0
7,0,1,"degaga","glasses",0.207071212121212,"54","easy",5,0
12,0,1,"tunda","fruit",0.287647692307692,"22","difficult",6,0
10,0,1,"chama","society",0.315827272727273,"50","difficult",7,0
8,0,1,"basi","bus",0.209593846153846,"57","easy",8,0
13,0,1,"barua","letter",0.319181818181818,"31","difficult",9,0
6,0,1,"adhama","honor",0.225168181818182,"33","easy",10,0
14,0,1,"duka","shop",0.294655384615385,"24","difficult",11,0
4,0,1,"baskeli","bike",0.214457575757576,"20","easy",12,0
1,0,1,"tofaa","apple",0.200788059701493,"67","easy",13,0
3,0,1,"jicho","eye",0.210024615384615,"7","easy",14,0
5,0,1,"anga","sky",0.222377272727273,"27","easy",15,0
15,0,1,"tabibu","doctor",0.275992424242424,"35","difficult",16,0
16,1,1,"chanjo","scissors",0.351680597014926,"26","difficult",17,0
12,1,1,"tunda","fruit",0.287647692307692,"22","difficult",18,0
6,1,1,"adhama","honor",0.225168181818182,"33","easy",19,0
7,1,1,"degaga","glasses",0.207071212121212,"54","easy",20,0
8,1,1,"basi","bus",0.209593846153846,"57","easy",21,0
9,1,1,"kijana","boy",0.353060606060606,"64","difficult",22,0
1,1,1,"tofaa","apple",0.200788059701493,"67","easy",23,0
3,1,1,"jicho","eye",0.210024615384615,"7","easy",24,0
15,1,1,"tabibu","doctor",0.275992424242424,"35","difficult",25,0
5,1,1,"anga","sky",0.222377272727273,"27","easy",26,0
14,1,1,"duka","shop",0.294655384615385,"24","difficult",27,0
13,1,1,"barua","letter",0.319181818181818,"31","difficult",28,0
11,1,1,"duara","wheel",0.287497014925373,"19","difficult",29,0
10,1,1,"chama","society",0.315827272727273,"50","difficult",30,0
2,1,1,"mbwa","dog",0.18435303030303,"29","easy",31,0
4,1,1,"baskeli","bike",0.214457575757576,"20","easy",32,0
12,2,1,"tunda","fruit",0.287647692307692,"22","difficult",33,0
7,2,1,"degaga","glasses",0.207071212121212,"54","easy",34,0
16,2,1,"chanjo","scissors",0.351680597014926,"26","difficult",35,0
9,2,1,"kijana","boy",0.353060606060606,"64","difficult",36,0
5,2,1,"anga","sky",0.222377272727273,"27","easy",37,0
10,2,1,"chama","society",0.315827272727273,"50","difficult",38,0
6,2,1,"adhama","honor",0.225168181818182,"33","easy",39,0
14,2,1,"duka","shop",0.294655384615385,"24","difficult",40,0
15,2,1,"tabibu","doctor",0.275992424242424,"35","difficult",41,0
1,2,1,"tofaa","apple",0.200788059701493,"67","easy",42,0
8,2,1,"basi","bus",0.209593846153846,"57","easy",43,0
11,2,1,"duara","wheel",0.287497014925373,"19","difficult",44,0
2,2,1,"mbwa","dog",0.18435303030303,"29","easy",45,0
3,2,1,"jicho","eye",0.210024615384615,"7","easy",46,0
4,2,1,"baskeli","bike",0.214457575757576,"20","easy",47,0
13,2,1,"barua","letter",0.319181818181818,"31","difficult",48,0
7,3,1,"degaga","glasses",0.207071212121212,"54","easy",49,0
10,3,1,"chama","society",0.315827272727273,"50","difficult",50,0
6,3,1,"adhama","honor",0.225168181818182,"33","easy",51,0
1,3,1,"tofaa","apple",0.200788059701493,"67","easy",52,0
5,3,1,"anga","sky",0.222377272727273,"27","easy",53,0
13,3,1,"barua","letter",0.319181818181818,"31","difficult",54,0
16,3,1,"chanjo","scissors",0.351680597014926,"26","difficult",55,0
15,3,1,"tabibu","doctor",0.275992424242424,"35","difficult",56,0
12,3,1,"tunda","fruit",0.287647692307692,"22","difficult",57,0
3,3,1,"jicho","eye",0.210024615384615,"7","easy",58,0
