"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
8,0,1,"roho","soul",0.199686567164179,"44","easy",1,0
12,0,1,"chama","society",0.315827272727273,"50","difficult",2,0
13,0,1,"tumaini","hope",0.302354545454546,"53","difficult",3,0
11,0,1,"tunda","fruit",0.287647692307692,"22","difficult",4,0
5,0,1,"lugha","language",0.211571212121212,"25","easy",5,0
4,0,1,"bibi","grandmother",0.175557575757576,"34","easy",6,0
16,0,1,"kitanda","bed",0.368722388059701,"69","difficult",7,0
10,0,1,"sauti","voice",0.3337796875,"14","difficult",8,0
3,0,1,"siri","secret",0.191309230769231,"49","easy",9,0
2,0,1,"degaga","glasses",0.207071212121212,"54","easy",10,0
7,0,1,"lango","door",0.219891044776119,"45","easy",11,0
6,0,1,"limau","lemon",0.158680303030303,"61","easy",12,0
14,0,1,"kichwa","head",0.3271421875,"46","difficult",13,0
1,0,1,"bustani","garden",0.207198461538461,"48","easy",14,0
9,0,1,"chanjo","scissors",0.351680597014926,"26","difficult",15,0
15,0,1,"afisi","office",0.34374,"5","difficult",16,0
13,1,1,"tumaini","hope",0.302354545454546,"53","difficult",17,0
4,1,1,"bibi","grandmother",0.175557575757576,"34","easy",18,0
8,1,1,"roho","soul",0.199686567164179,"44","easy",19,0
10,1,1,"sauti","voice",0.3337796875,"14","difficult",20,0
5,1,1,"lugha","language",0.211571212121212,"25","easy",21,0
14,1,1,"kichwa","head",0.3271421875,"46","difficult",22,0
1,1,1,"bustani","garden",0.207198461538461,"48","easy",23,0
3,1,1,"siri","secret",0.191309230769231,"49","easy",24,0
6,1,1,"limau","lemon",0.158680303030303,"61","easy",25,0
7,1,1,"lango","door",0.219891044776119,"45","easy",26,0
12,1,1,"chama","society",0.315827272727273,"50","difficult",27,0
16,1,1,"kitanda","bed",0.368722388059701,"69","difficult",28,0
2,1,1,"degaga","glasses",0.207071212121212,"54","easy",29,0
15,1,1,"afisi","office",0.34374,"5","difficult",30,0
11,1,1,"tunda","fruit",0.287647692307692,"22","difficult",31,0
9,1,1,"chanjo","scissors",0.351680597014926,"26","difficult",32,0
3,2,1,"siri","secret",0.191309230769231,"49","easy",33,0
8,2,1,"roho","soul",0.199686567164179,"44","easy",34,0
4,2,1,"bibi","grandmother",0.175557575757576,"34","easy",35,0
13,2,1,"tumaini","hope",0.302354545454546,"53","difficult",36,0
5,2,1,"lugha","language",0.211571212121212,"25","easy",37,0
10,2,1,"sauti","voice",0.3337796875,"14","difficult",38,0
15,2,1,"afisi","office",0.34374,"5","difficult",39,0
7,2,1,"lango","door",0.219891044776119,"45","easy",40,0
11,2,1,"tunda","fruit",0.287647692307692,"22","difficult",41,0
9,2,1,"chanjo","scissors",0.351680597014926,"26","difficult",42,0
6,2,1,"limau","lemon",0.158680303030303,"61","easy",43,0
12,2,1,"chama","society",0.315827272727273,"50","difficult",44,0
14,2,1,"kichwa","head",0.3271421875,"46","difficult",45,0
16,2,1,"kitanda","bed",0.368722388059701,"69","difficult",46,0
1,2,1,"bustani","garden",0.207198461538461,"48","easy",47,0
2,2,1,"degaga","glasses",0.207071212121212,"54","easy",48,0
3,3,1,"siri","secret",0.191309230769231,"49","easy",49,0
11,3,1,"tunda","fruit",0.287647692307692,"22","difficult",50,0
4,3,1,"bibi","grandmother",0.175557575757576,"34","easy",51,0
7,3,1,"lango","door",0.219891044776119,"45","easy",52,0
5,3,1,"lugha","language",0.211571212121212,"25","easy",53,0
