"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
7,0,1,"anga","sky",0.222377272727273,"27","easy",1,0
15,0,1,"maslahi","interest",0.305624242424242,"56","difficult",2,0
1,0,1,"limau","lemon",0.158680303030303,"61","easy",3,0
9,0,1,"fasihi","book",0.386646268656716,"12","difficult",4,0
2,0,1,"roho","soul",0.199686567164179,"44","easy",5,0
6,0,1,"skati","skirt",0.167559090909091,"37","easy",6,0
4,0,1,"lugha","language",0.211571212121212,"25","easy",7,0
11,0,1,"tumaini","hope",0.302354545454546,"53","difficult",8,0
5,0,1,"siri","secret",0.191309230769231,"49","easy",9,0
12,0,1,"ajabu","wonder",0.315165151515151,"52","difficult",10,0
13,0,1,"duka","shop",0.294655384615385,"24","difficult",11,0
10,0,1,"barua","letter",0.319181818181818,"31","difficult",12,0
16,0,1,"kamba","rope",0.355907575757576,"62","difficult",13,0
14,0,1,"kitanda","bed",0.368722388059701,"69","difficult",14,0
8,0,1,"lango","door",0.219891044776119,"45","easy",15,0
3,0,1,"saduku","box",0.212204615384615,"73","easy",16,0
1,1,1,"limau","lemon",0.158680303030303,"61","easy",17,0
6,1,1,"skati","skirt",0.167559090909091,"37","easy",18,0
4,1,1,"lugha","language",0.211571212121212,"25","easy",19,0
2,1,1,"roho","soul",0.199686567164179,"44","easy",20,0
5,1,1,"siri","secret",0.191309230769231,"49","easy",21,0
13,1,1,"duka","shop",0.294655384615385,"24","difficult",22,0
16,1,1,"kamba","rope",0.355907575757576,"62","difficult",23,0
11,1,1,"tumaini","hope",0.302354545454546,"53","difficult",24,0
9,1,1,"fasihi","book",0.386646268656716,"12","difficult",25,0
3,1,1,"saduku","box",0.212204615384615,"73","easy",26,0
10,1,1,"barua","letter",0.319181818181818,"31","difficult",27,0
7,1,1,"anga","sky",0.222377272727273,"27","easy",28,0
8,1,1,"lango","door",0.219891044776119,"45","easy",29,0
12,1,1,"ajabu","wonder",0.315165151515151,"52","difficult",30,0
15,1,1,"maslahi","interest",0.305624242424242,"56","difficult",31,0
14,1,1,"kitanda","bed",0.368722388059701,"69","difficult",32,0
16,2,1,"kamba","rope",0.355907575757576,"62","difficult",33,0
6,2,1,"skati","skirt",0.167559090909091,"37","easy",34,0
5,2,1,"siri","secret",0.191309230769231,"49","easy",35,0
9,2,1,"fasihi","book",0.386646268656716,"12","difficult",36,0
3,2,1,"saduku","box",0.212204615384615,"73","easy",37,0
15,2,1,"maslahi","interest",0.305624242424242,"56","difficult",38,0
4,2,1,"lugha","language",0.211571212121212,"25","easy",39,0
13,2,1,"duka","shop",0.294655384615385,"24","difficult",40,0
12,2,1,"ajabu","wonder",0.315165151515151,"52","difficult",41,0
2,2,1,"roho","soul",0.199686567164179,"44","easy",42,0
8,2,1,"lango","door",0.219891044776119,"45","easy",43,0
1,2,1,"limau","lemon",0.158680303030303,"61","easy",44,0
10,2,1,"barua","letter",0.319181818181818,"31","difficult",45,0
11,2,1,"tumaini","hope",0.302354545454546,"53","difficult",46,0
7,2,1,"anga","sky",0.222377272727273,"27","easy",47,0
14,2,1,"kitanda","bed",0.368722388059701,"69","difficult",48,0
9,3,1,"fasihi","book",0.386646268656716,"12","difficult",49,0
6,3,1,"skati","skirt",0.167559090909091,"37","easy",50,0
5,3,1,"siri","secret",0.191309230769231,"49","easy",51,0
12,3,1,"ajabu","wonder",0.315165151515151,"52","difficult",52,0
2,3,1,"roho","soul",0.199686567164179,"44","easy",53,0
14,3,1,"kitanda","bed",0.368722388059701,"69","difficult",54,0
8,3,1,"lango","door",0.219891044776119,"45","easy",55,0
16,3,1,"kamba","rope",0.355907575757576,"62","difficult",56,0
3,3,1,"saduku","box",0.212204615384615,"73","easy",57,0
7,3,1,"anga","sky",0.222377272727273,"27","easy",58,0
4,3,1,"lugha","language",0.211571212121212,"25","easy",59,0
15,3,1,"maslahi","interest",0.305624242424242,"56","difficult",60,0
10,3,1,"barua","letter",0.319181818181818,"31","difficult",61,0
13,3,1,"duka","shop",0.294655384615385,"24","difficult",62,0
11,3,1,"tumaini","hope",0.302354545454546,"53","difficult",63,0
1,3,1,"limau","lemon",0.158680303030303,"61","easy",64,0
16,4,1,"kamba","rope",0.355907575757576,"62","difficult",65,0
3,4,1,"saduku","box",0.212204615384615,"73","easy",66,0
14,4,1,"kitanda","bed",0.368722388059701,"69","difficult",67,0
7,4,1,"anga","sky",0.222377272727273,"27","easy",68,0
9,4,1,"fasihi","book",0.386646268656716,"12","difficult",69,0
8,4,1,"lango","door",0.219891044776119,"45","easy",70,0
