"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
34,3,3,"maji","ice",0.223059090909091,"72","easy",252,0
36,3,3,"kiti","chair",0.222518181818182,"68","easy",253,0
48,3,3,"barua","letter",0.319181818181818,"31","difficult",254,0
33,3,3,"ufu","death",0.170078787878788,"75","easy",255,0
37,3,3,"bustani","garden",0.207198461538461,"48","easy",256,0
45,4,3,"kijana","boy",0.353060606060606,"64","difficult",257,0
41,4,3,"kamba","rope",0.355907575757576,"62","difficult",258,0
46,4,3,"kitanda","bed",0.368722388059701,"69","difficult",259,0
43,4,3,"wimbo","song",0.307741538461538,"13","difficult",260,0
44,4,3,"karamu","party",0.344718181818182,"32","difficult",261,0
42,4,3,"kanisa","church",0.399588059701493,"51","difficult",262,0
47,4,3,"maslahi","interest",0.305624242424242,"56","difficult",263,0
36,4,3,"kiti","chair",0.222518181818182,"68","easy",264,0
40,4,3,"saduku","box",0.212204615384615,"73","easy",265,0
33,4,3,"ufu","death",0.170078787878788,"75","easy",266,0
38,4,3,"siri","secret",0.191309230769231,"49","easy",267,0
39,4,3,"adhama","honor",0.225168181818182,"33","easy",268,0
34,4,3,"maji","ice",0.223059090909091,"72","easy",269,0
48,4,3,"barua","letter",0.319181818181818,"31","difficult",270,0
35,4,3,"bibi","grandmother",0.175557575757576,"34","easy",271,0
37,4,3,"bustani","garden",0.207198461538461,"48","easy",272,0
47,5,3,"maslahi","interest",0.305624242424242,"56","difficult",273,0
41,5,3,"kamba","rope",0.355907575757576,"62","difficult",274,0
40,5,3,"saduku","box",0.212204615384615,"73","easy",275,0
42,5,3,"kanisa","church",0.399588059701493,"51","difficult",276,0
46,5,3,"kitanda","bed",0.368722388059701,"69","difficult",277,0
34,5,3,"maji","ice",0.223059090909091,"72","easy",278,0
39,5,3,"adhama","honor",0.225168181818182,"33","easy",279,0
37,5,3,"bustani","garden",0.207198461538461,"48","easy",280,0
38,5,3,"siri","secret",0.191309230769231,"49","easy",281,0
33,5,3,"ufu","death",0.170078787878788,"75","easy",282,0
36,5,3,"kiti","chair",0.222518181818182,"68","easy",283,0
44,5,3,"karamu","party",0.344718181818182,"32","difficult",284,0
35,5,3,"bibi","grandmother",0.175557575757576,"34","easy",285,0
43,5,3,"wimbo","song",0.307741538461538,"13","difficult",286,0
45,5,3,"kijana","boy",0.353060606060606,"64","difficult",287,0
48,5,3,"barua","letter",0.319181818181818,"31","difficult",288,0
