"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
6,0,1,"mbwa","dog",0.18435303030303,"29","easy",1,0
2,0,1,"siri","secret",0.191309230769231,"49","easy",2,0
16,0,1,"likizo","holays",0.307474242424242,"17","difficult",3,0
13,0,1,"tabibu","doctor",0.275992424242424,"35","difficult",4,0
8,0,1,"limau","lemon",0.158680303030303,"61","easy",5,0
3,0,1,"baskeli","bike",0.214457575757576,"20","easy",6,0
10,0,1,"karamu","party",0.344718181818182,"32","difficult",7,0
9,0,1,"maslahi","interest",0.305624242424242,"56","difficult",8,0
5,0,1,"ufu","death",0.170078787878788,"75","easy",9,0
11,0,1,"askari","police",0.347927272727273,"9","difficult",10,0
12,0,1,"chunga","pot",0.369626865671642,"36","difficult",11,0
1,0,1,"dhoruba","storm",0.216794029850746,"63","easy",12,0
14,0,1,"chama","society",0.315827272727273,"50","difficult",13,0
4,0,1,"kuku","chicken",0.183198461538461,"11","easy",14,0
7,0,1,"maji","ice",0.223059090909091,"72","easy",15,0
15,0,1,"fasihi","book",0.386646268656716,"12","difficult",16,0
9,1,1,"maslahi","interest",0.305624242424242,"56","difficult",17,0
10,1,1,"karamu","party",0.344718181818182,"32","difficult",18,0
8,1,1,"limau","lemon",0.158680303030303,"61","easy",19,0
11,1,1,"askari","police",0.347927272727273,"9","difficult",20,0
3,1,1,"baskeli","bike",0.214457575757576,"20","easy",21,0
2,1,1,"siri","secret",0.191309230769231,"49","easy",22,0
12,1,1,"chunga","pot",0.369626865671642,"36","difficult",23,0
16,1,1,"likizo","holays",0.307474242424242,"17","difficult",24,0
1,1,1,"dhoruba","storm",0.216794029850746,"63","easy",25,0
4,1,1,"kuku","chicken",0.183198461538461,"11","easy",26,0
14,1,1,"chama","society",0.315827272727273,"50","difficult",27,0
15,1,1,"fasihi","book",0.386646268656716,"12","difficult",28,0
7,1,1,"maji","ice",0.223059090909091,"72","easy",29,0
13,1,1,"tabibu","doctor",0.275992424242424,"35","difficult",30,0
6,1,1,"mbwa","dog",0.18435303030303,"29","easy",31,0
5,1,1,"ufu","death",0.170078787878788,"75","easy",32,0
1,2,1,"dhoruba","storm",0.216794029850746,"63","easy",33,0
3,2,1,"baskeli","bike",0.214457575757576,"20","easy",34,0
16,2,1,"likizo","holays",0.307474242424242,"17","difficult",35,0
8,2,1,"limau","lemon",0.158680303030303,"61","easy",36,0
11,2,1,"askari","police",0.347927272727273,"9","difficult",37,0
2,2,1,"siri","secret",0.191309230769231,"49","easy",38,0
9,2,1,"maslahi","interest",0.305624242424242,"56","difficult",39,0
4,2,1,"kuku","chicken",0.183198461538461,"11","easy",40,0
7,2,1,"maji","ice",0.223059090909091,"72","easy",41,0
14,2,1,"chama","society",0.315827272727273,"50","difficult",42,0
13,2,1,"tabibu","doctor",0.275992424242424,"35","difficult",43,0
10,2,1,"karamu","party",0.344718181818182,"32","difficult",44,0
15,2,1,"fasihi","book",0.386646268656716,"12","difficult",45,0
5,2,1,"ufu","death",0.170078787878788,"75","easy",46,0
6,2,1,"mbwa","dog",0.18435303030303,"29","easy",47,0
12,2,1,"chunga","pot",0.369626865671642,"36","difficult",48,0
11,3,1,"askari","police",0.347927272727273,"9","difficult",49,0
14,3,1,"chama","society",0.315827272727273,"50","difficult",50,0
8,3,1,"limau","lemon",0.158680303030303,"61","easy",51,0
3,3,1,"baskeli","bike",0.214457575757576,"20","easy",52,0
1,3,1,"dhoruba","storm",0.216794029850746,"63","easy",53,0
15,3,1,"fasihi","book",0.386646268656716,"12","difficult",54,0
4,3,1,"kuku","chicken",0.183198461538461,"11","easy",55,0
6,3,1,"mbwa","dog",0.18435303030303,"29","easy",56,0
2,3,1,"siri","secret",0.191309230769231,"49","easy",57,0
9,3,1,"maslahi","interest",0.305624242424242,"56","difficult",58,0
10,3,1,"karamu","party",0.344718181818182,"32","difficult",59,0
16,3,1,"likizo","holays",0.307474242424242,"17","difficult",60,0
7,3,1,"maji","ice",0.223059090909091,"72","easy",61,0
12,3,1,"chunga","pot",0.369626865671642,"36","difficult",62,0
13,3,1,"tabibu","doctor",0.275992424242424,"35","difficult",63,0
5,3,1,"ufu","death",0.170078787878788,"75","easy",64,0
8,4,1,"limau","lemon",0.158680303030303,"61","easy",65,0
15,4,1,"fasihi","book",0.386646268656716,"12","difficult",66,0
3,4,1,"baskeli","bike",0.214457575757576,"20","easy",67,0
9,4,1,"maslahi","interest",0.305624242424242,"56","difficult",68,0
11,4,1,"askari","police",0.347927272727273,"9","difficult",69,0
1,4,1,"dhoruba","storm",0.216794029850746,"63","easy",70,0
10,4,1,"karamu","party",0.344718181818182,"32","difficult",71,0
4,4,1,"kuku","chicken",0.183198461538461,"11","easy",72,0
7,4,1,"maji","ice",0.223059090909091,"72","easy",73,0
14,4,1,"chama","society",0.315827272727273,"50","difficult",74,0
5,4,1,"ufu","death",0.170078787878788,"75","easy",75,0
