"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
6,0,1,"anga","sky",0.222377272727273,"27","easy",1,0
5,0,1,"siri","secret",0.191309230769231,"49","easy",2,0
10,0,1,"kijana","boy",0.353060606060606,"64","difficult",3,0
11,0,1,"tabibu","doctor",0.275992424242424,"35","difficult",4,0
7,0,1,"degaga","glasses",0.207071212121212,"54","easy",5,0
1,0,1,"kiti","chair",0.222518181818182,"68","easy",6,0
9,0,1,"afisi","office",0.34374,"5","difficult",7,0
13,0,1,"ajabu","wonder",0.315165151515151,"52","difficult",8,0
4,0,1,"skati","skirt",0.167559090909091,"37","easy",9,0
12,0,1,"sauti","voice",0.3337796875,"14","difficult",10,0
3,0,1,"limau","lemon",0.158680303030303,"61","easy",11,0
8,0,1,"roho","soul",0.199686567164179,"44","easy",12,0
15,0,1,"fasihi","book",0.386646268656716,"12","difficult",13,0
14,0,1,"wimbo","song",0.307741538461538,"13","difficult",14,0
2,0,1,"bibi","grandmother",0.175557575757576,"34","easy",15,0
16,0,1,"barua","letter",0.319181818181818,"31","difficult",16,0
6,1,1,"anga","sky",0.222377272727273,"27","easy",17,0
13,1,1,"ajabu","wonder",0.315165151515151,"52","difficult",18,0
10,1,1,"kijana","boy",0.353060606060606,"64","difficult",19,0
7,1,1,"degaga","glasses",0.207071212121212,"54","easy",20,0
9,1,1,"afisi","office",0.34374,"5","difficult",21,0
5,1,1,"siri","secret",0.191309230769231,"49","easy",22,0
1,1,1,"kiti","chair",0.222518181818182,"68","easy",23,0
15,1,1,"fasihi","book",0.386646268656716,"12","difficult",24,0
8,1,1,"roho","soul",0.199686567164179,"44","easy",25,0
4,1,1,"skati","skirt",0.167559090909091,"37","easy",26,0
14,1,1,"wimbo","song",0.307741538461538,"13","difficult",27,0
12,1,1,"sauti","voice",0.3337796875,"14","difficult",28,0
3,1,1,"limau","lemon",0.158680303030303,"61","easy",29,0
16,1,1,"barua","letter",0.319181818181818,"31","difficult",30,0
11,1,1,"tabibu","doctor",0.275992424242424,"35","difficult",31,0
2,1,1,"bibi","grandmother",0.175557575757576,"34","easy",32,0
5,2,1,"siri","secret",0.191309230769231,"49","easy",33,0
15,2,1,"fasihi","book",0.386646268656716,"12","difficult",34,0
9,2,1,"afisi","office",0.34374,"5","difficult",35,0
4,2,1,"skati","skirt",0.167559090909091,"37","easy",36,0
8,2,1,"roho","soul",0.199686567164179,"44","easy",37,0
14,2,1,"wimbo","song",0.307741538461538,"13","difficult",38,0
2,2,1,"bibi","grandmother",0.175557575757576,"34","easy",39,0
1,2,1,"kiti","chair",0.222518181818182,"68","easy",40,0
10,2,1,"kijana","boy",0.353060606060606,"64","difficult",41,0
12,2,1,"sauti","voice",0.3337796875,"14","difficult",42,0
13,2,1,"ajabu","wonder",0.315165151515151,"52","difficult",43,0
11,2,1,"tabibu","doctor",0.275992424242424,"35","difficult",44,0
7,2,1,"degaga","glasses",0.207071212121212,"54","easy",45,0
3,2,1,"limau","lemon",0.158680303030303,"61","easy",46,0
6,2,1,"anga","sky",0.222377272727273,"27","easy",47,0
16,2,1,"barua","letter",0.319181818181818,"31","difficult",48,0
10,3,1,"kijana","boy",0.353060606060606,"64","difficult",49,0
5,3,1,"siri","secret",0.191309230769231,"49","easy",50,0
1,3,1,"kiti","chair",0.222518181818182,"68","easy",51,0
14,3,1,"wimbo","song",0.307741538461538,"13","difficult",52,0
2,3,1,"bibi","grandmother",0.175557575757576,"34","easy",53,0
12,3,1,"sauti","voice",0.3337796875,"14","difficult",54,0
9,3,1,"afisi","office",0.34374,"5","difficult",55,0
3,3,1,"limau","lemon",0.158680303030303,"61","easy",56,0
6,3,1,"anga","sky",0.222377272727273,"27","easy",57,0
15,3,1,"fasihi","book",0.386646268656716,"12","difficult",58,0
16,3,1,"barua","letter",0.319181818181818,"31","difficult",59,0
11,3,1,"tabibu","doctor",0.275992424242424,"35","difficult",60,0
13,3,1,"ajabu","wonder",0.315165151515151,"52","difficult",61,0
7,3,1,"degaga","glasses",0.207071212121212,"54","easy",62,0
4,3,1,"skati","skirt",0.167559090909091,"37","easy",63,0
8,3,1,"roho","soul",0.199686567164179,"44","easy",64,0
3,4,1,"limau","lemon",0.158680303030303,"61","easy",65,0
15,4,1,"fasihi","book",0.386646268656716,"12","difficult",66,0
6,4,1,"anga","sky",0.222377272727273,"27","easy",67,0
12,4,1,"sauti","voice",0.3337796875,"14","difficult",68,0
10,4,1,"kijana","boy",0.353060606060606,"64","difficult",69,0
1,4,1,"kiti","chair",0.222518181818182,"68","easy",70,0
5,4,1,"siri","secret",0.191309230769231,"49","easy",71,0
7,4,1,"degaga","glasses",0.207071212121212,"54","easy",72,0
14,4,1,"wimbo","song",0.307741538461538,"13","difficult",73,0
11,4,1,"tabibu","doctor",0.275992424242424,"35","difficult",74,0
16,4,1,"barua","letter",0.319181818181818,"31","difficult",75,0
13,4,1,"ajabu","wonder",0.315165151515151,"52","difficult",76,0
4,4,1,"skati","skirt",0.167559090909091,"37","easy",77,0
2,4,1,"bibi","grandmother",0.175557575757576,"34","easy",78,0
9,4,1,"afisi","office",0.34374,"5","difficult",79,0
8,4,1,"roho","soul",0.199686567164179,"44","easy",80,0
11,5,1,"tabibu","doctor",0.275992424242424,"35","difficult",81,0
7,5,1,"degaga","glasses",0.207071212121212,"54","easy",82,0
6,5,1,"anga","sky",0.222377272727273,"27","easy",83,0
