"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
11,0,1,"kichwa","head",0.3271421875,"46","difficult",1,0
15,0,1,"duka","shop",0.294655384615385,"24","difficult",2,0
2,0,1,"basi","bus",0.209593846153846,"57","easy",3,0
5,0,1,"baba","father",0.157121212121212,"59","easy",4,0
1,0,1,"lango","door",0.219891044776119,"45","easy",5,0
7,0,1,"degaga","glasses",0.207071212121212,"54","easy",6,0
14,0,1,"duara","wheel",0.287497014925373,"19","difficult",7,0
4,0,1,"saduku","box",0.212204615384615,"73","easy",8,0
16,0,1,"tumaini","hope",0.302354545454546,"53","difficult",9,0
10,0,1,"likizo","holays",0.307474242424242,"17","difficult",10,0
8,0,1,"pombe","beer",0.178725757575757,"2","easy",11,0
12,0,1,"fasihi","book",0.386646268656716,"12","difficult",12,0
6,0,1,"mbwa","dog",0.18435303030303,"29","easy",13,0
9,0,1,"kijana","boy",0.353060606060606,"64","difficult",14,0
3,0,1,"dhoruba","storm",0.216794029850746,"63","easy",15,0
13,0,1,"ajabu","wonder",0.315165151515151,"52","difficult",16,0
11,1,1,"kichwa","head",0.3271421875,"46","difficult",17,0
1,1,1,"lango","door",0.219891044776119,"45","easy",18,0
4,1,1,"saduku","box",0.212204615384615,"73","easy",19,0
15,1,1,"duka","shop",0.294655384615385,"24","difficult",20,0
2,1,1,"basi","bus",0.209593846153846,"57","easy",21,0
5,1,1,"baba","father",0.157121212121212,"59","easy",22,0
6,1,1,"mbwa","dog",0.18435303030303,"29","easy",23,0
7,1,1,"degaga","glasses",0.207071212121212,"54","easy",24,0
16,1,1,"tumaini","hope",0.302354545454546,"53","difficult",25,0
13,1,1,"ajabu","wonder",0.315165151515151,"52","difficult",26,0
10,1,1,"likizo","holays",0.307474242424242,"17","difficult",27,0
14,1,1,"duara","wheel",0.287497014925373,"19","difficult",28,0
9,1,1,"kijana","boy",0.353060606060606,"64","difficult",29,0
8,1,1,"pombe","beer",0.178725757575757,"2","easy",30,0
12,1,1,"fasihi","book",0.386646268656716,"12","difficult",31,0
3,1,1,"dhoruba","storm",0.216794029850746,"63","easy",32,0
6,2,1,"mbwa","dog",0.18435303030303,"29","easy",33,0
16,2,1,"tumaini","hope",0.302354545454546,"53","difficult",34,0
1,2,1,"lango","door",0.219891044776119,"45","easy",35,0
4,2,1,"saduku","box",0.212204615384615,"73","easy",36,0
15,2,1,"duka","shop",0.294655384615385,"24","difficult",37,0
7,2,1,"degaga","glasses",0.207071212121212,"54","easy",38,0
10,2,1,"likizo","holays",0.307474242424242,"17","difficult",39,0
11,2,1,"kichwa","head",0.3271421875,"46","difficult",40,0
5,2,1,"baba","father",0.157121212121212,"59","easy",41,0
9,2,1,"kijana","boy",0.353060606060606,"64","difficult",42,0
2,2,1,"basi","bus",0.209593846153846,"57","easy",43,0
3,2,1,"dhoruba","storm",0.216794029850746,"63","easy",44,0
8,2,1,"pombe","beer",0.178725757575757,"2","easy",45,0
13,2,1,"ajabu","wonder",0.315165151515151,"52","difficult",46,0
14,2,1,"duara","wheel",0.287497014925373,"19","difficult",47,0
12,2,1,"fasihi","book",0.386646268656716,"12","difficult",48,0
9,3,1,"kijana","boy",0.353060606060606,"64","difficult",49,0
10,3,1,"likizo","holays",0.307474242424242,"17","difficult",50,0
1,3,1,"lango","door",0.219891044776119,"45","easy",51,0
6,3,1,"mbwa","dog",0.18435303030303,"29","easy",52,0
15,3,1,"duka","shop",0.294655384615385,"24","difficult",53,0
8,3,1,"pombe","beer",0.178725757575757,"2","easy",54,0
2,3,1,"basi","bus",0.209593846153846,"57","easy",55,0
4,3,1,"saduku","box",0.212204615384615,"73","easy",56,0
3,3,1,"dhoruba","storm",0.216794029850746,"63","easy",57,0
16,3,1,"tumaini","hope",0.302354545454546,"53","difficult",58,0
14,3,1,"duara","wheel",0.287497014925373,"19","difficult",59,0
11,3,1,"kichwa","head",0.3271421875,"46","difficult",60,0
13,3,1,"ajabu","wonder",0.315165151515151,"52","difficult",61,0
5,3,1,"baba","father",0.157121212121212,"59","easy",62,0
7,3,1,"degaga","glasses",0.207071212121212,"54","easy",63,0
12,3,1,"fasihi","book",0.386646268656716,"12","difficult",64,0
3,4,1,"dhoruba","storm",0.216794029850746,"63","easy",65,0
16,4,1,"tumaini","hope",0.302354545454546,"53","difficult",66,0
4,4,1,"saduku","box",0.212204615384615,"73","easy",67,0
1,4,1,"lango","door",0.219891044776119,"45","easy",68,0
2,4,1,"basi","bus",0.209593846153846,"57","easy",69,0
8,4,1,"pombe","beer",0.178725757575757,"2","easy",70,0
9,4,1,"kijana","boy",0.353060606060606,"64","difficult",71,0
14,4,1,"duara","wheel",0.287497014925373,"19","difficult",72,0
7,4,1,"degaga","glasses",0.207071212121212,"54","easy",73,0
15,4,1,"duka","shop",0.294655384615385,"24","difficult",74,0
10,4,1,"likizo","holays",0.307474242424242,"17","difficult",75,0
11,4,1,"kichwa","head",0.3271421875,"46","difficult",76,0
13,4,1,"ajabu","wonder",0.315165151515151,"52","difficult",77,0
12,4,1,"fasihi","book",0.386646268656716,"12","difficult",78,0
6,4,1,"mbwa","dog",0.18435303030303,"29","easy",79,0
5,4,1,"baba","father",0.157121212121212,"59","easy",80,0
2,5,1,"basi","bus",0.209593846153846,"57","easy",81,0
15,5,1,"duka","shop",0.294655384615385,"24","difficult",82,0
8,5,1,"pombe","beer",0.178725757575757,"2","easy",83,0
9,5,1,"kijana","boy",0.353060606060606,"64","difficult",84,0
3,5,1,"dhoruba","storm",0.216794029850746,"63","easy",85,0
6,5,1,"mbwa","dog",0.18435303030303,"29","easy",86,0
16,5,1,"tumaini","hope",0.302354545454546,"53","difficult",87,0
12,5,1,"fasihi","book",0.386646268656716,"12","difficult",88,0
13,5,1,"ajabu","wonder",0.315165151515151,"52","difficult",89,0
1,5,1,"lango","door",0.219891044776119,"45","easy",90,0
10,5,1,"likizo","holays",0.307474242424242,"17","difficult",91,0
5,5,1,"baba","father",0.157121212121212,"59","easy",92,0
4,5,1,"saduku","box",0.212204615384615,"73","easy",93,0
14,5,1,"duara","wheel",0.287497014925373,"19","difficult",94,0
7,5,1,"degaga","glasses",0.207071212121212,"54","easy",95,0
11,5,1,"kichwa","head",0.3271421875,"46","difficult",96,1
24,0,2,"tofaa","apple",0.200788059701493,"67","easy",97,0
20,0,2,"jicho","eye",0.210024615384615,"7","easy",98,0
27,0,2,"chunga","pot",0.369626865671642,"36","difficult",99,0
18,0,2,"kuku","chicken",0.183198461538461,"11","easy",100,0
19,0,2,"siri","secret",0.191309230769231,"49","easy",101,0
17,0,2,"ufu","death",0.170078787878788,"75","easy",102,0
30,0,2,"kamba","rope",0.355907575757576,"62","difficult",103,0
29,0,2,"maslahi","interest",0.305624242424242,"56","difficult",104,0
22,0,2,"anga","sky",0.222377272727273,"27","easy",105,0
32,0,2,"wimbo","song",0.307741538461538,"13","difficult",106,0
26,0,2,"askari","police",0.347927272727273,"9","difficult",107,0
31,0,2,"barua","letter",0.319181818181818,"31","difficult",108,0
21,0,2,"maji","ice",0.223059090909091,"72","easy",109,0
25,0,2,"samaki","fish",0.294386567164179,"3","difficult",110,0
23,0,2,"kiti","chair",0.222518181818182,"68","easy",111,0
28,0,2,"tabibu","doctor",0.275992424242424,"35","difficult",112,0
19,1,2,"siri","secret",0.191309230769231,"49","easy",113,0
24,1,2,"tofaa","apple",0.200788059701493,"67","easy",114,0
22,1,2,"anga","sky",0.222377272727273,"27","easy",115,0
27,1,2,"chunga","pot",0.369626865671642,"36","difficult",116,0
17,1,2,"ufu","death",0.170078787878788,"75","easy",117,0
26,1,2,"askari","police",0.347927272727273,"9","difficult",118,0
29,1,2,"maslahi","interest",0.305624242424242,"56","difficult",119,0
23,1,2,"kiti","chair",0.222518181818182,"68","easy",120,0
25,1,2,"samaki","fish",0.294386567164179,"3","difficult",121,0
28,1,2,"tabibu","doctor",0.275992424242424,"35","difficult",122,0
32,1,2,"wimbo","song",0.307741538461538,"13","difficult",123,0
20,1,2,"jicho","eye",0.210024615384615,"7","easy",124,0
31,1,2,"barua","letter",0.319181818181818,"31","difficult",125,0
21,1,2,"maji","ice",0.223059090909091,"72","easy",126,0
