"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
3,0,1,"pombe","beer",0.178725757575757,"2","easy",1,0
15,0,1,"tabibu","doctor",0.275992424242424,"35","difficult",2,0
1,0,1,"lugha","language",0.211571212121212,"25","easy",3,0
11,0,1,"fasihi","book",0.386646268656716,"12","difficult",4,0
5,0,1,"kuku","chicken",0.183198461538461,"11","easy",5,0
2,0,1,"anga","sky",0.222377272727273,"27","easy",6,0
13,0,1,"kamba","rope",0.355907575757576,"62","difficult",7,0
6,0,1,"baba","father",0.157121212121212,"59","easy",8,0
9,0,1,"kanisa","church",0.399588059701493,"51","difficult",9,0
12,0,1,"karamu","party",0.344718181818182,"32","difficult",10,0
4,0,1,"baskeli","bike",0.214457575757576,"20","easy",11,0
16,0,1,"duara","wheel",0.287497014925373,"19","difficult",12,0
14,0,1,"ajabu","wonder",0.315165151515151,"52","difficult",13,0
8,0,1,"bibi","grandmother",0.175557575757576,"34","easy",14,0
7,0,1,"maji","ice",0.223059090909091,"72","easy",15,0
10,0,1,"chanjo","scissors",0.351680597014926,"26","difficult",16,0
2,1,1,"anga","sky",0.222377272727273,"27","easy",17,0
6,1,1,"baba","father",0.157121212121212,"59","easy",18,0
12,1,1,"karamu","party",0.344718181818182,"32","difficult",19,0
9,1,1,"kanisa","church",0.399588059701493,"51","difficult",20,0
13,1,1,"kamba","rope",0.355907575757576,"62","difficult",21,0
10,1,1,"chanjo","scissors",0.351680597014926,"26","difficult",22,0
5,1,1,"kuku","chicken",0.183198461538461,"11","easy",23,0
16,1,1,"duara","wheel",0.287497014925373,"19","difficult",24,0
15,1,1,"tabibu","doctor",0.275992424242424,"35","difficult",25,0
3,1,1,"pombe","beer",0.178725757575757,"2","easy",26,0
11,1,1,"fasihi","book",0.386646268656716,"12","difficult",27,0
1,1,1,"lugha","language",0.211571212121212,"25","easy",28,0
8,1,1,"bibi","grandmother",0.175557575757576,"34","easy",29,0
14,1,1,"ajabu","wonder",0.315165151515151,"52","difficult",30,0
7,1,1,"maji","ice",0.223059090909091,"72","easy",31,0
4,1,1,"baskeli","bike",0.214457575757576,"20","easy",32,0
16,2,1,"duara","wheel",0.287497014925373,"19","difficult",33,0
12,2,1,"karamu","party",0.344718181818182,"32","difficult",34,0
5,2,1,"kuku","chicken",0.183198461538461,"11","easy",35,0
15,2,1,"tabibu","doctor",0.275992424242424,"35","difficult",36,0
13,2,1,"kamba","rope",0.355907575757576,"62","difficult",37,0
10,2,1,"chanjo","scissors",0.351680597014926,"26","difficult",38,0
14,2,1,"ajabu","wonder",0.315165151515151,"52","difficult",39,0
