"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
11,0,1,"chunga","pot",0.369626865671642,"36","difficult",1,0
5,0,1,"dhoruba","storm",0.216794029850746,"63","easy",2,0
10,0,1,"tumaini","hope",0.302354545454546,"53","difficult",3,0
1,0,1,"skati","skirt",0.167559090909091,"37","easy",4,0
9,0,1,"sauti","voice",0.3337796875,"14","difficult",5,0
12,0,1,"kanisa","church",0.399588059701493,"51","difficult",6,0
8,0,1,"bibi","grandmother",0.175557575757576,"34","easy",7,0
16,0,1,"likizo","holays",0.307474242424242,"17","difficult",8,0
3,0,1,"basi","bus",0.209593846153846,"57","easy",9,0
7,0,1,"baba","father",0.157121212121212,"59","easy",10,0
2,0,1,"baskeli","bike",0.214457575757576,"20","easy",11,0
6,0,1,"kiti","chair",0.222518181818182,"68","easy",12,0
4,0,1,"lugha","language",0.211571212121212,"25","easy",13,0
14,0,1,"chama","society",0.315827272727273,"50","difficult",14,0
13,0,1,"kitanda","bed",0.368722388059701,"69","difficult",15,0
15,0,1,"samaki","fish",0.294386567164179,"3","difficult",16,0
10,1,1,"tumaini","hope",0.302354545454546,"53","difficult",17,0
9,1,1,"sauti","voice",0.3337796875,"14","difficult",18,0
7,1,1,"baba","father",0.157121212121212,"59","easy",19,0
3,1,1,"basi","bus",0.209593846153846,"57","easy",20,0
5,1,1,"dhoruba","storm",0.216794029850746,"63","easy",21,0
11,1,1,"chunga","pot",0.369626865671642,"36","difficult",22,0
4,1,1,"lugha","language",0.211571212121212,"25","easy",23,0
1,1,1,"skati","skirt",0.167559090909091,"37","easy",24,0
14,1,1,"chama","society",0.315827272727273,"50","difficult",25,0
8,1,1,"bibi","grandmother",0.175557575757576,"34","easy",26,0
2,1,1,"baskeli","bike",0.214457575757576,"20","easy",27,0
15,1,1,"samaki","fish",0.294386567164179,"3","difficult",28,0
12,1,1,"kanisa","church",0.399588059701493,"51","difficult",29,0
16,1,1,"likizo","holays",0.307474242424242,"17","difficult",30,0
13,1,1,"kitanda","bed",0.368722388059701,"69","difficult",31,0
6,1,1,"kiti","chair",0.222518181818182,"68","easy",32,0
4,2,1,"lugha","language",0.211571212121212,"25","easy",33,0
11,2,1,"chunga","pot",0.369626865671642,"36","difficult",34,0
7,2,1,"baba","father",0.157121212121212,"59","easy",35,0
10,2,1,"tumaini","hope",0.302354545454546,"53","difficult",36,0
