"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
6,0,1,"kiti","chair",0.222518181818182,"68","easy",1,0
5,0,1,"bustani","garden",0.207198461538461,"48","easy",2,0
8,0,1,"lango","door",0.219891044776119,"45","easy",3,0
12,0,1,"sauti","voice",0.3337796875,"14","difficult",4,0
10,0,1,"duka","shop",0.294655384615385,"24","difficult",5,0
9,0,1,"tumaini","hope",0.302354545454546,"53","difficult",6,0
14,0,1,"maslahi","interest",0.305624242424242,"56","difficult",7,0
1,0,1,"bibi","grandmother",0.175557575757576,"34","easy",8,0
3,0,1,"kuku","chicken",0.183198461538461,"11","easy",9,0
4,0,1,"pombe","beer",0.178725757575757,"2","easy",10,0
13,0,1,"fasihi","book",0.386646268656716,"12","difficult",11,0
16,0,1,"wimbo","song",0.307741538461538,"13","difficult",12,0
2,0,1,"baskeli","bike",0.214457575757576,"20","easy",13,0
15,0,1,"kijana","boy",0.353060606060606,"64","difficult",14,0
7,0,1,"lugha","language",0.211571212121212,"25","easy",15,0
11,0,1,"likizo","holays",0.307474242424242,"17","difficult",16,0
1,1,1,"bibi","grandmother",0.175557575757576,"34","easy",17,0
4,1,1,"pombe","beer",0.178725757575757,"2","easy",18,0
10,1,1,"duka","shop",0.294655384615385,"24","difficult",19,0
12,1,1,"sauti","voice",0.3337796875,"14","difficult",20,0
14,1,1,"maslahi","interest",0.305624242424242,"56","difficult",21,0
16,1,1,"wimbo","song",0.307741538461538,"13","difficult",22,0
6,1,1,"kiti","chair",0.222518181818182,"68","easy",23,0
7,1,1,"lugha","language",0.211571212121212,"25","easy",24,0
5,1,1,"bustani","garden",0.207198461538461,"48","easy",25,0
15,1,1,"kijana","boy",0.353060606060606,"64","difficult",26,0
11,1,1,"likizo","holays",0.307474242424242,"17","difficult",27,0
2,1,1,"baskeli","bike",0.214457575757576,"20","easy",28,0
9,1,1,"tumaini","hope",0.302354545454546,"53","difficult",29,0
8,1,1,"lango","door",0.219891044776119,"45","easy",30,0
3,1,1,"kuku","chicken",0.183198461538461,"11","easy",31,0
13,1,1,"fasihi","book",0.386646268656716,"12","difficult",32,0
15,2,1,"kijana","boy",0.353060606060606,"64","difficult",33,0
12,2,1,"sauti","voice",0.3337796875,"14","difficult",34,0
5,2,1,"bustani","garden",0.207198461538461,"48","easy",35,0
14,2,1,"maslahi","interest",0.305624242424242,"56","difficult",36,0
16,2,1,"wimbo","song",0.307741538461538,"13","difficult",37,0
3,2,1,"kuku","chicken",0.183198461538461,"11","easy",38,0
1,2,1,"bibi","grandmother",0.175557575757576,"34","easy",39,0
8,2,1,"lango","door",0.219891044776119,"45","easy",40,0
9,2,1,"tumaini","hope",0.302354545454546,"53","difficult",41,0
7,2,1,"lugha","language",0.211571212121212,"25","easy",42,0
10,2,1,"duka","shop",0.294655384615385,"24","difficult",43,0
13,2,1,"fasihi","book",0.386646268656716,"12","difficult",44,0
2,2,1,"baskeli","bike",0.214457575757576,"20","easy",45,0
4,2,1,"pombe","beer",0.178725757575757,"2","easy",46,0
11,2,1,"likizo","holays",0.307474242424242,"17","difficult",47,0
6,2,1,"kiti","chair",0.222518181818182,"68","easy",48,0
9,3,1,"tumaini","hope",0.302354545454546,"53","difficult",49,0
7,3,1,"lugha","language",0.211571212121212,"25","easy",50,0
16,3,1,"wimbo","song",0.307741538461538,"13","difficult",51,0
15,3,1,"kijana","boy",0.353060606060606,"64","difficult",52,0
5,3,1,"bustani","garden",0.207198461538461,"48","easy",53,0
12,3,1,"sauti","voice",0.3337796875,"14","difficult",54,0
1,3,1,"bibi","grandmother",0.175557575757576,"34","easy",55,0
11,3,1,"likizo","holays",0.307474242424242,"17","difficult",56,0
6,3,1,"kiti","chair",0.222518181818182,"68","easy",57,0
