"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
8,0,1,"adhama","honor",0.225168181818182,"33","easy",1,0
5,0,1,"bibi","grandmother",0.175557575757576,"34","easy",2,0
2,0,1,"saduku","box",0.212204615384615,"73","easy",3,0
14,0,1,"kichwa","head",0.3271421875,"46","difficult",4,0
15,0,1,"duka","shop",0.294655384615385,"24","difficult",5,0
4,0,1,"pombe","beer",0.178725757575757,"2","easy",6,0
11,0,1,"duara","wheel",0.287497014925373,"19","difficult",7,0
3,0,1,"jicho","eye",0.210024615384615,"7","easy",8,0
9,0,1,"tabibu","doctor",0.275992424242424,"35","difficult",9,0
1,0,1,"maji","ice",0.223059090909091,"72","easy",10,0
10,0,1,"karamu","party",0.344718181818182,"32","difficult",11,0
6,0,1,"limau","lemon",0.158680303030303,"61","easy",12,0
12,0,1,"fasihi","book",0.386646268656716,"12","difficult",13,0
16,0,1,"sauti","voice",0.3337796875,"14","difficult",14,0
7,0,1,"siri","secret",0.191309230769231,"49","easy",15,0
13,0,1,"kitanda","bed",0.368722388059701,"69","difficult",16,0
1,1,1,"maji","ice",0.223059090909091,"72","easy",17,0
11,1,1,"duara","wheel",0.287497014925373,"19","difficult",18,0
3,1,1,"jicho","eye",0.210024615384615,"7","easy",19,0
9,1,1,"tabibu","doctor",0.275992424242424,"35","difficult",20,0
5,1,1,"bibi","grandmother",0.175557575757576,"34","easy",21,0
8,1,1,"adhama","honor",0.225168181818182,"33","easy",22,0
14,1,1,"kichwa","head",0.3271421875,"46","difficult",23,0
10,1,1,"karamu","party",0.344718181818182,"32","difficult",24,0
12,1,1,"fasihi","book",0.386646268656716,"12","difficult",25,0
15,1,1,"duka","shop",0.294655384615385,"24","difficult",26,0
7,1,1,"siri","secret",0.191309230769231,"49","easy",27,0
2,1,1,"saduku","box",0.212204615384615,"73","easy",28,0
4,1,1,"pombe","beer",0.178725757575757,"2","easy",29,0
6,1,1,"limau","lemon",0.158680303030303,"61","easy",30,0
13,1,1,"kitanda","bed",0.368722388059701,"69","difficult",31,0
16,1,1,"sauti","voice",0.3337796875,"14","difficult",32,0
12,2,1,"fasihi","book",0.386646268656716,"12","difficult",33,0
3,2,1,"jicho","eye",0.210024615384615,"7","easy",34,0
11,2,1,"duara","wheel",0.287497014925373,"19","difficult",35,0
14,2,1,"kichwa","head",0.3271421875,"46","difficult",36,0
5,2,1,"bibi","grandmother",0.175557575757576,"34","easy",37,0
7,2,1,"siri","secret",0.191309230769231,"49","easy",38,0
8,2,1,"adhama","honor",0.225168181818182,"33","easy",39,0
15,2,1,"duka","shop",0.294655384615385,"24","difficult",40,0
1,2,1,"maji","ice",0.223059090909091,"72","easy",41,0
9,2,1,"tabibu","doctor",0.275992424242424,"35","difficult",42,0
2,2,1,"saduku","box",0.212204615384615,"73","easy",43,0
13,2,1,"kitanda","bed",0.368722388059701,"69","difficult",44,0
4,2,1,"pombe","beer",0.178725757575757,"2","easy",45,0
6,2,1,"limau","lemon",0.158680303030303,"61","easy",46,0
16,2,1,"sauti","voice",0.3337796875,"14","difficult",47,0
10,2,1,"karamu","party",0.344718181818182,"32","difficult",48,0
11,3,1,"duara","wheel",0.287497014925373,"19","difficult",49,0
9,3,1,"tabibu","doctor",0.275992424242424,"35","difficult",50,0
1,3,1,"maji","ice",0.223059090909091,"72","easy",51,0
14,3,1,"kichwa","head",0.3271421875,"46","difficult",52,0
12,3,1,"fasihi","book",0.386646268656716,"12","difficult",53,0
5,3,1,"bibi","grandmother",0.175557575757576,"34","easy",54,0
