"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
11,0,1,"barua","letter",0.319181818181818,"31","difficult",1,0
1,0,1,"mbwa","dog",0.18435303030303,"29","easy",2,0
2,0,1,"basi","bus",0.209593846153846,"57","easy",3,0
13,0,1,"kitanda","bed",0.368722388059701,"69","difficult",4,0
12,0,1,"chama","society",0.315827272727273,"50","difficult",5,0
16,0,1,"karamu","party",0.344718181818182,"32","difficult",6,0
8,0,1,"baba","father",0.157121212121212,"59","easy",7,0
14,0,1,"fasihi","book",0.386646268656716,"12","difficult",8,0
15,0,1,"likizo","holays",0.307474242424242,"17","difficult",9,0
10,0,1,"kamba","rope",0.355907575757576,"62","difficult",10,0
9,0,1,"askari","police",0.347927272727273,"9","difficult",11,0
6,0,1,"jicho","eye",0.210024615384615,"7","easy",12,0
3,0,1,"lugha","language",0.211571212121212,"25","easy",13,0
7,0,1,"ufu","death",0.170078787878788,"75","easy",14,0
4,0,1,"anga","sky",0.222377272727273,"27","easy",15,0
5,0,1,"siri","secret",0.191309230769231,"49","easy",16,0
15,1,1,"likizo","holays",0.307474242424242,"17","difficult",17,0
12,1,1,"chama","society",0.315827272727273,"50","difficult",18,0
2,1,1,"basi","bus",0.209593846153846,"57","easy",19,0
11,1,1,"barua","letter",0.319181818181818,"31","difficult",20,0
10,1,1,"kamba","rope",0.355907575757576,"62","difficult",21,0
14,1,1,"fasihi","book",0.386646268656716,"12","difficult",22,0
4,1,1,"anga","sky",0.222377272727273,"27","easy",23,0
3,1,1,"lugha","language",0.211571212121212,"25","easy",24,0
7,1,1,"ufu","death",0.170078787878788,"75","easy",25,0
13,1,1,"kitanda","bed",0.368722388059701,"69","difficult",26,0
5,1,1,"siri","secret",0.191309230769231,"49","easy",27,0
9,1,1,"askari","police",0.347927272727273,"9","difficult",28,0
1,1,1,"mbwa","dog",0.18435303030303,"29","easy",29,0
8,1,1,"baba","father",0.157121212121212,"59","easy",30,0
16,1,1,"karamu","party",0.344718181818182,"32","difficult",31,0
6,1,1,"jicho","eye",0.210024615384615,"7","easy",32,0
13,2,1,"kitanda","bed",0.368722388059701,"69","difficult",33,0
14,2,1,"fasihi","book",0.386646268656716,"12","difficult",34,0
15,2,1,"likizo","holays",0.307474242424242,"17","difficult",35,0
3,2,1,"lugha","language",0.211571212121212,"25","easy",36,0
10,2,1,"kamba","rope",0.355907575757576,"62","difficult",37,0
12,2,1,"chama","society",0.315827272727273,"50","difficult",38,0
2,2,1,"basi","bus",0.209593846153846,"57","easy",39,0
11,2,1,"barua","letter",0.319181818181818,"31","difficult",40,0
5,2,1,"siri","secret",0.191309230769231,"49","easy",41,0
4,2,1,"anga","sky",0.222377272727273,"27","easy",42,0
1,2,1,"mbwa","dog",0.18435303030303,"29","easy",43,0
8,2,1,"baba","father",0.157121212121212,"59","easy",44,0
7,2,1,"ufu","death",0.170078787878788,"75","easy",45,0
6,2,1,"jicho","eye",0.210024615384615,"7","easy",46,0
9,2,1,"askari","police",0.347927272727273,"9","difficult",47,0
16,2,1,"karamu","party",0.344718181818182,"32","difficult",48,0
5,3,1,"siri","secret",0.191309230769231,"49","easy",49,0
10,3,1,"kamba","rope",0.355907575757576,"62","difficult",50,0
2,3,1,"basi","bus",0.209593846153846,"57","easy",51,0
13,3,1,"kitanda","bed",0.368722388059701,"69","difficult",52,0
3,3,1,"lugha","language",0.211571212121212,"25","easy",53,0
7,3,1,"ufu","death",0.170078787878788,"75","easy",54,0
14,3,1,"fasihi","book",0.386646268656716,"12","difficult",55,0
11,3,1,"barua","letter",0.319181818181818,"31","difficult",56,0
4,3,1,"anga","sky",0.222377272727273,"27","easy",57,0
16,3,1,"karamu","party",0.344718181818182,"32","difficult",58,0
8,3,1,"baba","father",0.157121212121212,"59","easy",59,0
12,3,1,"chama","society",0.315827272727273,"50","difficult",60,0
15,3,1,"likizo","holays",0.307474242424242,"17","difficult",61,0
6,3,1,"jicho","eye",0.210024615384615,"7","easy",62,0
1,3,1,"mbwa","dog",0.18435303030303,"29","easy",63,0
9,3,1,"askari","police",0.347927272727273,"9","difficult",64,0
11,4,1,"barua","letter",0.319181818181818,"31","difficult",65,0
14,4,1,"fasihi","book",0.386646268656716,"12","difficult",66,0
16,4,1,"karamu","party",0.344718181818182,"32","difficult",67,0
4,4,1,"anga","sky",0.222377272727273,"27","easy",68,0
3,4,1,"lugha","language",0.211571212121212,"25","easy",69,0
10,4,1,"kamba","rope",0.355907575757576,"62","difficult",70,0
8,4,1,"baba","father",0.157121212121212,"59","easy",71,0
5,4,1,"siri","secret",0.191309230769231,"49","easy",72,0
7,4,1,"ufu","death",0.170078787878788,"75","easy",73,0
9,4,1,"askari","police",0.347927272727273,"9","difficult",74,0
13,4,1,"kitanda","bed",0.368722388059701,"69","difficult",75,0
6,4,1,"jicho","eye",0.210024615384615,"7","easy",76,0
2,4,1,"basi","bus",0.209593846153846,"57","easy",77,0
12,4,1,"chama","society",0.315827272727273,"50","difficult",78,0
1,4,1,"mbwa","dog",0.18435303030303,"29","easy",79,0
15,4,1,"likizo","holays",0.307474242424242,"17","difficult",80,0
8,5,1,"baba","father",0.157121212121212,"59","easy",81,0
3,5,1,"lugha","language",0.211571212121212,"25","easy",82,0
10,5,1,"kamba","rope",0.355907575757576,"62","difficult",83,0
7,5,1,"ufu","death",0.170078787878788,"75","easy",84,0
