"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
14,0,1,"afisi","office",0.34374,"5","difficult",1,0
3,0,1,"pombe","beer",0.178725757575757,"2","easy",2,0
10,0,1,"kamba","rope",0.355907575757576,"62","difficult",3,0
6,0,1,"roho","soul",0.199686567164179,"44","easy",4,0
8,0,1,"degaga","glasses",0.207071212121212,"54","easy",5,0
11,0,1,"duara","wheel",0.287497014925373,"19","difficult",6,0
13,0,1,"chama","society",0.315827272727273,"50","difficult",7,0
2,0,1,"limau","lemon",0.158680303030303,"61","easy",8,0
1,0,1,"basi","bus",0.209593846153846,"57","easy",9,0
7,0,1,"skati","skirt",0.167559090909091,"37","easy",10,0
16,0,1,"samaki","fish",0.294386567164179,"3","difficult",11,0
9,0,1,"tabibu","doctor",0.275992424242424,"35","difficult",12,0
12,0,1,"fasihi","book",0.386646268656716,"12","difficult",13,0
15,0,1,"kitanda","bed",0.368722388059701,"69","difficult",14,0
5,0,1,"adhama","honor",0.225168181818182,"33","easy",15,0
4,0,1,"siri","secret",0.191309230769231,"49","easy",16,0
8,1,1,"degaga","glasses",0.207071212121212,"54","easy",17,0
14,1,1,"afisi","office",0.34374,"5","difficult",18,0
2,1,1,"limau","lemon",0.158680303030303,"61","easy",19,0
7,1,1,"skati","skirt",0.167559090909091,"37","easy",20,0
13,1,1,"chama","society",0.315827272727273,"50","difficult",21,0
5,1,1,"adhama","honor",0.225168181818182,"33","easy",22,0
10,1,1,"kamba","rope",0.355907575757576,"62","difficult",23,0
4,1,1,"siri","secret",0.191309230769231,"49","easy",24,0
9,1,1,"tabibu","doctor",0.275992424242424,"35","difficult",25,0
11,1,1,"duara","wheel",0.287497014925373,"19","difficult",26,0
12,1,1,"fasihi","book",0.386646268656716,"12","difficult",27,0
16,1,1,"samaki","fish",0.294386567164179,"3","difficult",28,0
6,1,1,"roho","soul",0.199686567164179,"44","easy",29,0
3,1,1,"pombe","beer",0.178725757575757,"2","easy",30,0
1,1,1,"basi","bus",0.209593846153846,"57","easy",31,0
15,1,1,"kitanda","bed",0.368722388059701,"69","difficult",32,0
9,2,1,"tabibu","doctor",0.275992424242424,"35","difficult",33,0
7,2,1,"skati","skirt",0.167559090909091,"37","easy",34,0
13,2,1,"chama","society",0.315827272727273,"50","difficult",35,0
10,2,1,"kamba","rope",0.355907575757576,"62","difficult",36,0
2,2,1,"limau","lemon",0.158680303030303,"61","easy",37,0
11,2,1,"duara","wheel",0.287497014925373,"19","difficult",38,0
3,2,1,"pombe","beer",0.178725757575757,"2","easy",39,0
5,2,1,"adhama","honor",0.225168181818182,"33","easy",40,0
12,2,1,"fasihi","book",0.386646268656716,"12","difficult",41,0
1,2,1,"basi","bus",0.209593846153846,"57","easy",42,0
8,2,1,"degaga","glasses",0.207071212121212,"54","easy",43,0
14,2,1,"afisi","office",0.34374,"5","difficult",44,0
6,2,1,"roho","soul",0.199686567164179,"44","easy",45,0
15,2,1,"kitanda","bed",0.368722388059701,"69","difficult",46,0
16,2,1,"samaki","fish",0.294386567164179,"3","difficult",47,0
4,2,1,"siri","secret",0.191309230769231,"49","easy",48,0
9,3,1,"tabibu","doctor",0.275992424242424,"35","difficult",49,0
12,3,1,"fasihi","book",0.386646268656716,"12","difficult",50,0
7,3,1,"skati","skirt",0.167559090909091,"37","easy",51,0
2,3,1,"limau","lemon",0.158680303030303,"61","easy",52,0
10,3,1,"kamba","rope",0.355907575757576,"62","difficult",53,0
8,3,1,"degaga","glasses",0.207071212121212,"54","easy",54,0
3,3,1,"pombe","beer",0.178725757575757,"2","easy",55,0
15,3,1,"kitanda","bed",0.368722388059701,"69","difficult",56,0
1,3,1,"basi","bus",0.209593846153846,"57","easy",57,0
13,3,1,"chama","society",0.315827272727273,"50","difficult",58,0
5,3,1,"adhama","honor",0.225168181818182,"33","easy",59,0
14,3,1,"afisi","office",0.34374,"5","difficult",60,0
16,3,1,"samaki","fish",0.294386567164179,"3","difficult",61,0
11,3,1,"duara","wheel",0.287497014925373,"19","difficult",62,0
6,3,1,"roho","soul",0.199686567164179,"44","easy",63,0
4,3,1,"siri","secret",0.191309230769231,"49","easy",64,0
3,4,1,"pombe","beer",0.178725757575757,"2","easy",65,0
10,4,1,"kamba","rope",0.355907575757576,"62","difficult",66,0
7,4,1,"skati","skirt",0.167559090909091,"37","easy",67,0
12,4,1,"fasihi","book",0.386646268656716,"12","difficult",68,0
9,4,1,"tabibu","doctor",0.275992424242424,"35","difficult",69,0
13,4,1,"chama","society",0.315827272727273,"50","difficult",70,0
4,4,1,"siri","secret",0.191309230769231,"49","easy",71,0
11,4,1,"duara","wheel",0.287497014925373,"19","difficult",72,0
16,4,1,"samaki","fish",0.294386567164179,"3","difficult",73,0
6,4,1,"roho","soul",0.199686567164179,"44","easy",74,0
8,4,1,"degaga","glasses",0.207071212121212,"54","easy",75,0
5,4,1,"adhama","honor",0.225168181818182,"33","easy",76,0
1,4,1,"basi","bus",0.209593846153846,"57","easy",77,0
14,4,1,"afisi","office",0.34374,"5","difficult",78,0
2,4,1,"limau","lemon",0.158680303030303,"61","easy",79,0
15,4,1,"kitanda","bed",0.368722388059701,"69","difficult",80,0
6,5,1,"roho","soul",0.199686567164179,"44","easy",81,0
3,5,1,"pombe","beer",0.178725757575757,"2","easy",82,0
12,5,1,"fasihi","book",0.386646268656716,"12","difficult",83,0
16,5,1,"samaki","fish",0.294386567164179,"3","difficult",84,0
13,5,1,"chama","society",0.315827272727273,"50","difficult",85,0
11,5,1,"duara","wheel",0.287497014925373,"19","difficult",86,0
5,5,1,"adhama","honor",0.225168181818182,"33","easy",87,0
14,5,1,"afisi","office",0.34374,"5","difficult",88,0
