"item_rand","rep","block","swahili","english","alpha","ID","diff","trial","instruct"
9,0,1,"barua","letter",0.319181818181818,"31","difficult",1,0
2,0,1,"siri","secret",0.191309230769231,"49","easy",2,0
5,0,1,"roho","soul",0.199686567164179,"44","easy",3,0
1,0,1,"pombe","beer",0.178725757575757,"2","easy",4,0
13,0,1,"likizo","holays",0.307474242424242,"17","difficult",5,0
11,0,1,"duka","shop",0.294655384615385,"24","difficult",6,0
10,0,1,"ajabu","wonder",0.315165151515151,"52","difficult",7,0
7,0,1,"dhoruba","storm",0.216794029850746,"63","easy",8,0
4,0,1,"bibi","grandmother",0.175557575757576,"34","easy",9,0
14,0,1,"kichwa","head",0.3271421875,"46","difficult",10,0
6,0,1,"limau","lemon",0.158680303030303,"61","easy",11,0
16,0,1,"tabibu","doctor",0.275992424242424,"35","difficult",12,0
3,0,1,"basi","bus",0.209593846153846,"57","easy",13,0
15,0,1,"maslahi","interest",0.305624242424242,"56","difficult",14,0
12,0,1,"kamba","rope",0.355907575757576,"62","difficult",15,0
8,0,1,"adhama","honor",0.225168181818182,"33","easy",16,0
2,1,1,"siri","secret",0.191309230769231,"49","easy",17,0
9,1,1,"barua","letter",0.319181818181818,"31","difficult",18,0
11,1,1,"duka","shop",0.294655384615385,"24","difficult",19,0
14,1,1,"kichwa","head",0.3271421875,"46","difficult",20,0
10,1,1,"ajabu","wonder",0.315165151515151,"52","difficult",21,0
1,1,1,"pombe","beer",0.178725757575757,"2","easy",22,0
5,1,1,"roho","soul",0.199686567164179,"44","easy",23,0
3,1,1,"basi","bus",0.209593846153846,"57","easy",24,0
16,1,1,"tabibu","doctor",0.275992424242424,"35","difficult",25,0
8,1,1,"adhama","honor",0.225168181818182,"33","easy",26,0
4,1,1,"bibi","grandmother",0.175557575757576,"34","easy",27,0
13,1,1,"likizo","holays",0.307474242424242,"17","difficult",28,0
6,1,1,"limau","lemon",0.158680303030303,"61","easy",29,0
7,1,1,"dhoruba","storm",0.216794029850746,"63","easy",30,0
15,1,1,"maslahi","interest",0.305624242424242,"56","difficult",31,0
12,1,1,"kamba","rope",0.355907575757576,"62","difficult",32,0
9,2,1,"barua","letter",0.319181818181818,"31","difficult",33,0
8,2,1,"adhama","honor",0.225168181818182,"33","easy",34,0
11,2,1,"duka","shop",0.294655384615385,"24","difficult",35,0
16,2,1,"tabibu","doctor",0.275992424242424,"35","difficult",36,0
1,2,1,"pombe","beer",0.178725757575757,"2","easy",37,0
5,2,1,"roho","soul",0.199686567164179,"44","easy",38,0
13,2,1,"likizo","holays",0.307474242424242,"17","difficult",39,0
14,2,1,"kichwa","head",0.3271421875,"46","difficult",40,0
6,2,1,"limau","lemon",0.158680303030303,"61","easy",41,0
15,2,1,"maslahi","interest",0.305624242424242,"56","difficult",42,0
4,2,1,"bibi","grandmother",0.175557575757576,"34","easy",43,0
2,2,1,"siri","secret",0.191309230769231,"49","easy",44,0
12,2,1,"kamba","rope",0.355907575757576,"62","difficult",45,0
7,2,1,"dhoruba","storm",0.216794029850746,"63","easy",46,0
10,2,1,"ajabu","wonder",0.315165151515151,"52","difficult",47,0
3,2,1,"basi","bus",0.209593846153846,"57","easy",48,0
14,3,1,"kichwa","head",0.3271421875,"46","difficult",49,0
9,3,1,"barua","letter",0.319181818181818,"31","difficult",50,0
16,3,1,"tabibu","doctor",0.275992424242424,"35","difficult",51,0
6,3,1,"limau","lemon",0.158680303030303,"61","easy",52,0
13,3,1,"likizo","holays",0.307474242424242,"17","difficult",53,0
3,3,1,"basi","bus",0.209593846153846,"57","easy",54,0
12,3,1,"kamba","rope",0.355907575757576,"62","difficult",55,0
5,3,1,"roho","soul",0.199686567164179,"44","easy",56,0
11,3,1,"duka","shop",0.294655384615385,"24","difficult",57,0
10,3,1,"ajabu","wonder",0.315165151515151,"52","difficult",58,0
1,3,1,"pombe","beer",0.178725757575757,"2","easy",59,0
7,3,1,"dhoruba","storm",0.216794029850746,"63","easy",60,0
8,3,1,"adhama","honor",0.225168181818182,"33","easy",61,0
2,3,1,"siri","secret",0.191309230769231,"49","easy",62,0
4,3,1,"bibi","grandmother",0.175557575757576,"34","easy",63,0
15,3,1,"maslahi","interest",0.305624242424242,"56","difficult",64,0
9,4,1,"barua","letter",0.319181818181818,"31","difficult",65,0
5,4,1,"roho","soul",0.199686567164179,"44","easy",66,0
10,4,1,"ajabu","wonder",0.315165151515151,"52","difficult",67,0
6,4,1,"limau","lemon",0.158680303030303,"61","easy",68,0
16,4,1,"tabibu","doctor",0.275992424242424,"35","difficult",69,0
13,4,1,"likizo","holays",0.307474242424242,"17","difficult",70,0
3,4,1,"basi","bus",0.209593846153846,"57","easy",71,0
11,4,1,"duka","shop",0.294655384615385,"24","difficult",72,0
2,4,1,"siri","secret",0.191309230769231,"49","easy",73,0
1,4,1,"pombe","beer",0.178725757575757,"2","easy",74,0
8,4,1,"adhama","honor",0.225168181818182,"33","easy",75,0
15,4,1,"maslahi","interest",0.305624242424242,"56","difficult",76,0
12,4,1,"kamba","rope",0.355907575757576,"62","difficult",77,0
4,4,1,"bibi","grandmother",0.175557575757576,"34","easy",78,0
14,4,1,"kichwa","head",0.3271421875,"46","difficult",79,0
7,4,1,"dhoruba","storm",0.216794029850746,"63","easy",80,0
6,5,1,"limau","lemon",0.158680303030303,"61","easy",81,0
16,5,1,"tabibu","doctor",0.275992424242424,"35","difficult",82,0
9,5,1,"barua","letter",0.319181818181818,"31","difficult",83,0
1,5,1,"pombe","beer",0.178725757575757,"2","easy",84,0
11,5,1,"duka","shop",0.294655384615385,"24","difficult",85,0
5,5,1,"roho","soul",0.199686567164179,"44","easy",86,0
15,5,1,"maslahi","interest",0.305624242424242,"56","difficult",87,0
3,5,1,"basi","bus",0.209593846153846,"57","easy",88,0
14,5,1,"kichwa","head",0.3271421875,"46","difficult",89,0
12,5,1,"kamba","rope",0.355907575757576,"62","difficult",90,0
7,5,1,"dhoruba","storm",0.216794029850746,"63","easy",91,0
13,5,1,"likizo","holays",0.307474242424242,"17","difficult",92,0
2,5,1,"siri","secret",0.191309230769231,"49","easy",93,0
10,5,1,"ajabu","wonder",0.315165151515151,"52","difficult",94,0
4,5,1,"bibi","grandmother",0.175557575757576,"34","easy",95,0
8,5,1,"adhama","honor",0.225168181818182,"33","easy",96,1
19,0,2,"ufu","death",0.170078787878788,"75","easy",97,0
28,0,2,"sauti","voice",0.3337796875,"14","difficult",98,0
21,0,2,"jicho","eye",0.210024615384615,"7","easy",99,0
25,0,2,"chunga","pot",0.369626865671642,"36","difficult",100,0
26,0,2,"tunda","fruit",0.287647692307692,"22","difficult",101,0
22,0,2,"kiti","chair",0.222518181818182,"68","easy",102,0
17,0,2,"skati","skirt",0.167559090909091,"37","easy",103,0
18,0,2,"degaga","glasses",0.207071212121212,"54","easy",104,0
27,0,2,"chama","society",0.315827272727273,"50","difficult",105,0
29,0,2,"karamu","party",0.344718181818182,"32","difficult",106,0
32,0,2,"duara","wheel",0.287497014925373,"19","difficult",107,0
24,0,2,"kuku","chicken",0.183198461538461,"11","easy",108,0
31,0,2,"tumaini","hope",0.302354545454546,"53","difficult",109,0
30,0,2,"fasihi","book",0.386646268656716,"12","difficult",110,0
20,0,2,"saduku","box",0.212204615384615,"73","easy",111,0
23,0,2,"lango","door",0.219891044776119,"45","easy",112,0
28,1,2,"sauti","voice",0.3337796875,"14","difficult",113,0
