"ID","alpha","block","diff","dynamic","english","exposure","first_key_rt","first_key_timestamp","form_response","last_key_rt","rep","response","retrieval_t","rv_trial","swahili","time_block_loop","time_block_sequence","time_correct_answer","time_cue","time_fixation_cross","time_fixation_dot","time_incorrect_answer","time_keyboard","time_press_spacebar","time_study_screen","time_test_screen","trial"
"22","0.287647692307692","1","difficult","1","fruit","1465","1310","419070","Ok","3838","2","fruit","3831","540.1351637496176","tunda","181517","413383","421600","417760","300320","413384","NA","417760","413927","294847","413927","25"
"12","0.386646268656716","1","difficult","1","book","1465","830","426774","Ok","2398","2","book","1707","953.7595286983023","fasihi","181517","423277","428344","425944","300320","423279","NA","425944","424235","294847","424235","26"
"49","0.191309230769231","1","easy","1","secret","1465","1294","433814","Ok","3366","2","secret","1725","772.1922097949335","siri","181517","430018","435887","432520","300320","430020","NA","432520","430793","294847","430793","27"
"75","0.170078787878788","1","easy","1","death","1465","702","440878","Ok","3790","2","death","1691","916.4765199041615","ufu","181517","437564","443967","440176","300320","437566","NA","440176","438483","294847","438483","28"
"44","0.199686567164179","1","easy","1","soul","1465","839","448766","Ok","1847","2","soul","1432","852.4456357171138","roho","181517","445638","449775","447927","300320","445639","NA","447928","446494","294847","446494","29"
"73","0.212204615384615","1","easy","1","box","1465","895","454446","Ok","1519","2","box","1197","902.7574474264137","saduku","181517","451447","455072","453551","300320","451449","NA","453552","452353","294847","452353","30"
"75","0.170078787878788","1","easy","1","death","965","934","459566","Ok","1822","3","death","1314","562.2599907411136","ufu","181517","456751","460456","458632","300320","456752","NA","458632","457316","294847","457316","31"
"52","0.315165151515151","1","difficult","1","wonder","965","1054","465086","Ok","1910","3","wonder","1957","434.37653376384515","ajabu","181517","461635","465944","464032","300320","461637","NA","464032","462073","294847","462073","32"
"44","0.199686567164179","1","easy","1","soul","965","886","469894","Ok","1742","3","soul","945","937.8106344643999","roho","181517","467119","470752","469008","300320","467121","NA","469008","468061","294847","468061","33"
"20","0.214457575757576","1","easy","1","bike","965","1062","475222","Ok","2046","3","bike","1315","917.2255480225823","baskeli","181517","471923","476208","474160","300320","471925","NA","474160","472843","294847","472843","34"
"49","0.191309230769231","1","easy","1","secret","965","750","479846","Ok","2014","3","secret","1022","688.9634056424186","siri","181517","477379","481112","479096","300320","477381","NA","479096","478072","294847","478072","35"
"12","0.386646268656716","1","difficult","1","book","965","2222","486574","Ok","3774","3","book","1226","840.4554502404847","fasihi","181517","482281","488128","484352","300320","482283","NA","484352","483124","294847","483124","36"
"73","0.212204615384615","1","easy","1","box","965","934","492278","Ok","1542","3","box","1377","655.6470642209852","saduku","181517","489306","492887","491344","300320","489307","NA","491344","489965","294847","489965","37"
"22","0.287647692307692","1","difficult","1","fruit","965","934","496430","Ok","1950","3","fruit","957","472.44371681489145","tunda","181517","494062","497448","495496","300320","494064","NA","495496","494537","294847","494537","38"
"19","0.287497014925373","1","difficult","1","wheel","965","702","501302","Ok","1846","3","wheel","1265","691.0801899434008","duara","181517","498636","502447","500600","300320","498638","NA","500600","499333","294847","499333","39"
"26","0.351680597014926","1","difficult","1","scissors","965","847","507718","Ok","2871","3","scissors","2505","742.0493602605206","chanjo","181517","503620","509744","506871","300320","503622","NA","506872","504365","294847","504365","40"
"19","0.287497014925373","1","difficult","1","wheel","465","790","513718","Ok","2382","4","wheel","1293","716.9818618559767","duara","181517","510914","515312","512928","300320","510915","NA","512928","511633","294847","511633","41"
"49","0.191309230769231","1","easy","1","secret","465","558","518694","Ok","2078","4","secret","1246","884.3056747818825","siri","181517","516000","520216","518136","300320","516001","NA","518136","516888","294847","516888","42"
"26","0.351680597014926","1","difficult","1","scissors","465","470","523894","Ok","1934","4","scissors","1565","953.4084855015255","chanjo","181517","520899","525360","523424","300320","520901","NA","523424","521857","294847","521857","43"
"12","0.386646268656716","1","difficult","1","book","465","806","528550","Ok","1814","4","book","1257","449.0366749874015","fasihi","181517","526033","529560","527744","300320","526034","NA","527744","526485","294847","526485","44"
"73","0.212204615384615","1","easy","1","box","465","886","533078","Ok","1446","4","box","1026","925.8290560864261","saduku","181517","530234","533639","532192","300320","530236","NA","532192","531164","294847","531164","45"
"44","0.199686567164179","1","easy","1","soul","465","798","536862","Ok","1846","4","soul","1090","653.5232330921351","roho","181517","534314","537911","536064","300320","534316","NA","536064","534972","294847","534972","46"
"22","0.287647692307692","1","difficult","1","fruit","465","758","541542","Ok","2478","4","fruit","1593","603.4967407541282","tunda","181517","538582","543263","540784","300320","538584","NA","540784","539189","294847","539189","47"
"20","0.214457575757576","1","easy","1","bike","465","831","546630","Ok","1799","4","bike","1301","556.2497109516323","baskeli","181517","543938","547599","545799","300320","543940","NA","545800","544497","294847","544497","48"
"75","0.170078787878788","1","easy","1","death","465","974","551102","Ok","1982","4","death","870","974.270641964755","ufu","181517","548278","552111","550128","300320","548280","NA","550128","549256","294847","549256","49"
"52","0.315165151515151","1","difficult","1","wonder","465","719","555910","Ok","1767","4","wonder","1814","588.5959051743794","ajabu","181517","552783","556960","555191","300320","552784","NA","555192","553376","294847","553376","50"
"26","0.351680597014926","1","difficult","1","scissors","0","623","560142","Ok","2271","5","scissors","1277","599.6837416825372","chanjo","181517","557639","561791","559519","300320","557641","NA","559520","558241","294847","558241","51"
"73","0.212204615384615","1","easy","1","box","0","879","564846","Ok","1359","5","box","1025","941.9573837871588","saduku","181517","561998","565327","563967","300320","561999","NA","563967","562941","294847","562941","52"
"49","0.191309230769231","1","easy","1","secret","0","639","567606","Ok","4023","5","secret","1012","409.7703036011463","siri","181517","565541","570991","566967","300320","565542","NA","566968","565954","294847","565954","53"
"22","0.287647692307692","1","difficult","1","fruit","0","582","573862","Ok","2270","5","fruit","1186","881.9707456027691","tunda","181517","571208","575551","573280","300320","571210","NA","573280","572092","294847","572092","54"
"75","0.170078787878788","1","easy","1","death","0","774","578238","Ok","2446","5","death","1170","512.5810402080122","ufu","181517","575778","579911","577464","300320","575779","NA","577464","576292","294847","576292","55"
"20","0.214457575757576","1","easy","1","bike","0","686","582198","Ok","1806","5","bike","888","500.6010926617944","baskeli","181517","580119","583319","581512","300320","580121","NA","581512","580622","294847","580622","56"
"19","0.287497014925373","1","difficult","1","wheel","0","799","586142","Ok","2367","5","wheel","1066","746.6024101281189","duara","181517","583527","587712","585343","300320","583529","NA","585343","584276","294847","584276","57"
"52","0.315165151515151","1","difficult","1","wonder","0","622","591342","Ok","1558","5","wonder","1931","861.0259610620608","ajabu","181517","587923","592279","590720","300320","587925","NA","590720","588787","294847","588787","58"
"12","0.386646268656716","1","difficult","1","book","0","639","594462","Ok","1711","5","book","869","463.60051741943676","fasihi","181517","592487","595535","593823","300320","592489","NA","593823","592953","294847","592953","59"
"44","0.199686567164179","1","easy","1","soul","0","598","599406","Ok","1774","5","soul","2085","973.9961595711299","roho","181517","595743","600583","598808","300320","595745","NA","598808","596721","294847","596721","60"
"53","0.302354545454546","2","difficult","0","hope","2965","1504","634070","Ok","3544","0","hope","23657","414.9860228273624","tumaini","181517","607493","636111","632566","631568","607494","NA","632566","607909","607909","596721","61"
"31","0.319181818181818","2","difficult","0","letter","2965","939","656086","Ok","2715","0","letter","14166","686.8369913665917","barua","181517","0","657863","655147","654151","0","NA","655147","639984","639984","596721","62"
"67","0.200788059701493","2","easy","0","apple","2965","539","667550","Ok","2195","0","apple","4370","581.0187032765008","tofaa","181517","661060","669207","667011","666015","661062","NA","667011","661644","661644","596721","63"
"45","0.219891044776119","2","easy","0","door","2965","67","677606","Ok","1331","0","door","3491","667.1026445422885","lango","181517","672382","678871","677539","676543","672383","NA","677539","673051","673051","596721","64"
"69","0.368722388059701","2","difficult","0","bed","2965","585","686574","Ok","1641","0","bed","2347","588.5164737358128","kitanda","181517","682053","687631","685989","684991","682054","NA","685989","682643","682643","596721","65"
"27","0.222377272727273","2","easy","0","sky","2965","1216","705254","Ok","3792","0","sky","11274","950.4410989814706","anga","181517","690809","707831","704038","703040","690811","NA","704038","691764","691764","596721","66"
"48","0.207198461538461","2","easy","0","garden","2965","219","716662","Ok","2203","0","garden","3791","649.509380226277","bustani","181517","711002","718647","716443","715447","711003","NA","716443","711655","711655","596721","67"
"3","0.294386567164179","2","difficult","0","fish","2965","1","726212","Ok","1435","0","fish","2901","486.82143523420314","samaki","181517","721824","727647","726211","725215","721826","NA","726211","722313","722313","596721","68"
"35","0.275992424242424","2","difficult","0","doctor","2965","1","734868","Ok","2146","0","doctor","2386","636.2500759312497","tabibu","181517","730842","737015","734867","733871","730844","NA","734867","731483","731483","596721","69"
"59","0.157121212121212","2","easy","0","father","2965","1121","747701","Ok","2474","0","father","4595","757.0882428910801","baba","181517","740227","749055","746580","745584","740229","NA","746580","740987","740987","596721","70"
"53","0.302354545454546","2","difficult","0","hope","2965","903","757878","Ok","1814","1","hope","3837","903.4286655292262","tumaini","181517","752230","758791","756975","745584","752232","NA","756975","753137","740987","753137","71"
"69","0.368722388059701","2","difficult","0","bed","2965","678","765469","Ok","1959","1","bed","1890","928.8310174303786","kitanda","181517","761969","766751","764791","745584","761971","NA","764791","762900","740987","762900","72"
"3","0.294386567164179","2","difficult","0","fish","2965","822","773221","Ok","1999","1","fish","1523","938.7659264127492","samaki","181517","769932","774399","772399","745584","769934","NA","772399","770874","740987","770874","73"
"45","0.219891044776119","2","easy","0","door","2965","757","780517","Ok","1669","1","door","1712","453.66096834910275","lango","181517","777589","781431","779760","745584","777591","NA","779760","778045","740987","778045","74"
"35","0.275992424242424","2","difficult","0","doctor","2965","774","788109","Ok","2414","1","doctor","2163","554.7688167387455","tabibu","181517","784612","789751","787335","745584","784614","NA","787335","785170","740987","785170","75"
"67","0.200788059701493","2","easy","0","apple","2965","838","796053","Ok","2694","1","apple","1366","916.6623631468375","tofaa","181517","792926","797911","795215","745584","792928","NA","795215","793847","740987","793847","76"
"59","0.157121212121212","2","easy","0","father","2965","854","803781","Ok","2062","1","father","964","867.8052653265645","baba","181517","801089","804991","802927","745584","801091","NA","802927","801961","740987","801961","77"
"31","0.319181818181818","2","difficult","0","letter","2965","726","817797","Ok","1958","1","letter","8059","826.3491731061195","barua","181517","808181","819031","817071","745584","808183","NA","817071","809010","740987","809010","78"
"27","0.222377272727273","2","easy","0","sky","2965","814","826037","Ok","1806","1","sky","2601","409.3600761842268","anga","181517","822206","827031","825223","745584","822208","NA","825223","822620","740987","822620","79"
"48","0.207198461538461","2","easy","0","garden","2965","718","833149","Ok","4606","1","garden","1429","774.4890859179352","bustani","181517","830223","837039","832431","745584","830225","NA","832431","831000","740987","831000","80"
"27","0.222377272727273","2","easy","0","sky","2965","838","843093","Ok","2062","2","sky","1487","544.0372985510292","anga","181517","840219","844319","842255","745584","840221","NA","842255","840766","740987","840766","81"
"53","0.302354545454546","2","difficult","0","hope","2965","910","850821","Ok","2326","2","hope","1549","855.5060445338734","tumaini","181517","847501","852239","849911","745584","847503","NA","849911","848360","740987","848360","82"
"48","0.207198461538461","2","easy","0","garden","2965","838","858021","Ok","2574","2","garden","1038","712.3301788360714","bustani","181517","855428","859759","857183","745584","855430","NA","857183","856143","740987","856143","83"
"59","0.157121212121212","2","easy","0","father","2965","542","865725","Ok","1926","2","father","1456","780.9091017409373","baba","181517","862941","867111","865183","745584","862943","NA","865183","863725","740987","863725","84"
"67","0.200788059701493","2","easy","0","apple","2965","630","872813","Ok","2598","2","apple","1233","655.2799013379063","tofaa","181517","870290","874783","872183","745584","870292","NA","872183","870948","740987","870948","85"
"35","0.275992424242424","2","difficult","0","doctor","2965","1382","882093","Ok","4550","2","doctor","1949","787.0784487115477","tabibu","181517","877970","885263","880711","745584","877972","NA","880711","878760","740987","878760","86"
"31","0.319181818181818","2","difficult","0","letter","2965","750","892373","Ok","3510","2","letter","2547","636.8111981979694","barua","181517","888433","895135","891623","745584","888435","NA","891623","889075","740987","889074","87"
"45","0.219891044776119","2","easy","0","door","2965","614","900645","Ok","2438","2","door","1278","418.472592031411","lango","181517","898330","902471","900031","745584","898332","NA","900031","898751","740987","898751","88"
"69","0.368722388059701","2","difficult","0","bed","2965","742","908773","Ok","1750","2","bed","1433","944.4527665674862","kitanda","181517","905648","909783","908031","745584","905650","NA","908031","906596","740987","906596","89"
"3","0.294386567164179","2","difficult","0","fish","2965","1534","916789","Ok","2686","2","fish","1537","754.9403265005496","samaki","181517","912960","917943","915255","745584","912961","NA","915255","913716","740987","913716","90"
"45","0.219891044776119","2","easy","0","door","2965","910","925581","Ok","1974","3","door","2631","915.6215314990843","lango","181517","921119","926647","924671","745584","921120","NA","924671","922038","740987","922038","91"
"31","0.319181818181818","2","difficult","0","letter","2965","678","932605","Ok","2574","3","letter","1418","669.5260173907818","barua","181517","929836","934503","931927","745584","929837","NA","931927","930507","740987","930507","92"
"69","0.368722388059701","2","difficult","0","bed","2965","878","940909","Ok","2558","3","bed","1527","799.6843372938398","kitanda","181517","937700","942591","940031","745584","937702","NA","940031","938502","740987","938502","93"
"48","0.207198461538461","2","easy","0","garden","2965","1070","949565","Ok","4214","3","garden","2025","695.1245554171953","bustani","181517","945770","952711","948495","745584","945772","NA","948495","946468","740987","946468","94"
"53","0.302354545454546","2","difficult","0","hope","2965","918","960565","Ok","2382","3","hope","2815","932.3400565495151","tumaini","181517","955895","962031","959647","745584","955896","NA","959647","956830","740987","956830","95"
"59","0.157121212121212","2","easy","0","father","2965","846","968381","Ok","2838","3","father","1465","853.6251360658198","baba","181517","965211","970375","967535","745584","965213","NA","967535","966068","740987","966068","96"
"35","0.275992424242424","2","difficult","0","doctor","2965","790","977917","Ok","3038","3","doctor","2676","891.8798840565596","tabibu","181517","973554","980167","977127","745584","973556","NA","977127","974449","740987","974449","97"
"27","0.222377272727273","2","easy","0","sky","2965","886","986733","Ok","2214","3","sky","1621","861.3364281177176","anga","181517","983361","988063","985847","745584","983362","NA","985847","984224","740987","984224","98"
"3","0.294386567164179","2","difficult","0","fish","2965","942","994125","Ok","3278","3","fish","1355","578.2928917235249","samaki","181517","991246","996463","993183","745584","991247","NA","993183","991826","740987","991826","99"
"67","0.200788059701493","2","easy","0","apple","2965","830","1002125","Ok","2454","3","apple","1149","504.76752264401","tofaa","181517","999636","1003751","1001295","745584","999637","NA","1001295","1000144","740987","1000144","100"
"45","0.219891044776119","2","easy","0","door","2965","830","1010317","Ok","1814","4","door","1586","956.661852489117","lango","181517","1006940","1011303","1009487","745584","1006942","NA","1009487","1007899","740987","1007899","101"
"35","0.275992424242424","2","difficult","0","doctor","2965","894","1019733","Ok","2342","4","doctor","3570","789.4196754360762","tabibu","181517","1014476","1021183","1018839","745584","1014477","NA","1018839","1015267","740987","1015267","102"
"27","0.222377272727273","2","easy","0","sky","2965","766","1027181","Ok","3454","4","sky","1632","415.432104675695","anga","181517","1024362","1029871","1026415","745584","1024363","NA","1026415","1024781","740987","1024781","103"
"69","0.368722388059701","2","difficult","0","bed","2965","750","1035533","Ok","2390","4","bed","1239","494.69358199403985","kitanda","181517","1033044","1037175","1034783","745584","1033045","NA","1034783","1033542","740987","1033542","104"
"31","0.319181818181818","2","difficult","0","letter","2965","678","1044277","Ok","2662","4","letter","2704","544.4191659796365","barua","181517","1040346","1046263","1043599","745584","1040348","NA","1043599","1040893","740987","1040893","105"
"59","0.157121212121212","2","easy","0","father","2965","726","1051797","Ok","2318","4","father","1112","499.0499556349243","baba","181517","1049455","1053391","1051071","745584","1049457","NA","1051071","1049957","740987","1049957","106"
"3","0.294386567164179","2","difficult","0","fish","2965","846","1059813","Ok","5238","4","fish","1410","969.4353708300116","samaki","181517","1056583","1064207","1058967","745584","1056585","NA","1058967","1057555","740987","1057555","107"
"53","0.302354545454546","2","difficult","0","hope","2965","750","1070525","Ok","2398","4","hope","1428","942.2618685027744","tumaini","181517","1067399","1072175","1069775","745584","1067400","NA","1069775","1068345","740987","1068345","108"
"48","0.207198461538461","2","easy","0","garden","2965","542","1077997","Ok","3710","4","garden","1414","690.4507430599531","bustani","181517","1075346","1081167","1077455","745584","1075348","NA","1077455","1076039","740987","1076039","109"
"67","0.200788059701493","2","easy","0","apple","2965","934","1088389","Ok","2758","4","apple","2226","875.1697751014428","tofaa","181517","1084347","1090215","1087455","745584","1084349","NA","1087455","1085227","740987","1085227","110"
"69","0.368722388059701","2","difficult","0","bed","2965","686","1095741","Ok","1950","5","bed","1032","616.6149881570582","kitanda","181517","1093402","1097007","1095055","745584","1093404","NA","1095055","1094021","740987","1094021","111"
"35","0.275992424242424","2","difficult","0","doctor","2965","718","1102997","Ok","2606","5","doctor","1113","945.1458909720174","tabibu","181517","1100216","1104887","1102279","745584","1100218","NA","1102279","1101164","740987","1101164","112"
"3","0.294386567164179","2","difficult","0","fish","2965","822","1110453","Ok","2158","5","fish","1058","512.2999649991413","samaki","181517","1108056","1111791","1109631","745584","1108058","NA","1109631","1108571","740987","1108571","113"
"45","0.219891044776119","2","easy","0","door","2965","838","1118773","Ok","2326","5","door","1996","968.0565192585331","lango","181517","1114966","1120263","1117935","745584","1114968","NA","1117935","1115937","740987","1115937","114"
"48","0.207198461538461","2","easy","0","garden","2965","1286","1126549","Ok","3534","5","garden","944","849.2625084406063","bustani","181517","1123463","1128799","1125263","745584","1123465","NA","1125263","1124317","740987","1124317","115"
"27","0.222377272727273","2","easy","0","sky","2965","694","1134509","Ok","1710","5","sky","1119","698.914151368569","anga","181517","1131992","1135527","1133815","745584","1131994","NA","1133815","1132694","740987","1132694","116"
"31","0.319181818181818","2","difficult","0","letter","2965","678","1142237","Ok","2214","5","letter","2154","703.162710356287","barua","181517","1138698","1143775","1141559","745584","1138699","NA","1141559","1139403","740987","1139403","117"
"67","0.200788059701493","2","easy","0","apple","2965","830","1149557","Ok","3022","5","apple","1095","655.095813550809","tofaa","181517","1146972","1151751","1148727","745584","1146974","NA","1148727","1147630","740987","1147630","118"
"59","0.157121212121212","2","easy","0","father","2965","790","1157397","Ok","2902","5","father","1151","524.4297758540134","baba","181517","1154927","1159511","1156607","745584","1154929","NA","1156607","1155454","740987","1155454","119"
"53","0.302354545454546","2","difficult","0","hope","2965","910","1165821","Ok","2790","5","hope","1393","827.0932241088724","tumaini","181517","1162686","1167703","1164911","745584","1162688","NA","1164911","1163516","740987","1163516","120"
